somatotype,gender,goal,activity_level,exercise_complexity,exercise_type,total_calories,protein_g,carbs_g,fats_g,protein_pct,carbs_pct,fats_pct,breakfast_foods,lunch_foods,dinner_foods,snack_foods,diet_principles,fitness_strategy,fitness_split_strength,fitness_split_cardio,push_exercises,pull_exercises,legs_exercises,bodyweight_exercises,description
endomorph,male,weight_loss,sedentary,beginner,gym,1280,112.0,80.0,56.9,35,25,40,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed",Prioritize lean protein and healthy fats | Strictly limit refined carbohydrates and sugars | Focus on high-fiber vegetables to stay full | Drink plenty of water to support metabolism,Combine consistent cardiovascular exercise to manage fat with strength training to build metabolic-boosting muscle.,3,2,"EIeI8Vf,vmwLyCg,SpYC0Kp,I4hDWkc,67n3r98,DsgkuIt,fSrPP6B,X6C6i5Y","UfePqpx,aaXr7ld,RVwzP10,Hgs6Nl1,q6y3OhV,slDvUAU","5VCj6iH,7zdxRTl,wQ2c4XD,G08RZcQ,ykUOVze",,"Naturally soft and round, gains weight easily, slower metabolism"
endomorph,male,weight_loss,lightly_active,advanced,bodyweight,1440,126.0,90.0,64.0,35,25,40,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed",Prioritize lean protein and healthy fats | Strictly limit refined carbohydrates and sugars | Focus on high-fiber vegetables to stay full | Drink plenty of water to support metabolism,Combine consistent cardiovascular exercise to manage fat with strength training to build metabolic-boosting muscle.,5,4,,,,"WFucoe6,cuC7529,WCAvOfC,yT9tk17,enxnJcM,mr7pkqP,szIn2UK,K9VL0Jq","Naturally soft and round, gains weight easily, slower metabolism"
endomorph,male,weight_loss,moderately_active,beginner,gym,1600,140.0,100.0,71.1,35,25,40,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed",Prioritize lean protein and healthy fats | Strictly limit refined carbohydrates and sugars | Focus on high-fiber vegetables to stay full | Drink plenty of water to support metabolism,Combine consistent cardiovascular exercise to manage fat with strength training to build metabolic-boosting muscle.,3,2,"EIeI8Vf,vmwLyCg,SpYC0Kp,I4hDWkc,67n3r98,DsgkuIt,fSrPP6B,X6C6i5Y","UfePqpx,aaXr7ld,RVwzP10,Hgs6Nl1,q6y3OhV,slDvUAU","5VCj6iH,7zdxRTl,wQ2c4XD,G08RZcQ,ykUOVze",,"Naturally soft and round, gains weight easily, slower metabolism"
endomorph,male,weight_loss,moderately_active,beginner,bodyweight,1600,140.0,100.0,71.1,35,25,40,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed",Prioritize lean protein and healthy fats | Strictly limit refined carbohydrates and sugars | Focus on high-fiber vegetables to stay full | Drink plenty of water to support metabolism,Combine consistent cardiovascular exercise to manage fat with strength training to build metabolic-boosting muscle.,3,2,,,,"PDHE73u,6vcvsLS,9c6T1YX,rbu5UUb,u0cNiij,ZNgOYQU,13VW2VO,CI6baTY","Naturally soft and round, gains weight easily, slower metabolism"
endomorph,male,weight_loss,moderately_active,intermediate,gym,1600,140.0,100.0,71.1,35,25,40,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed",Prioritize lean protein and healthy fats | Strictly limit refined carbohydrates and sugars | Focus on high-fiber vegetables to stay full | Drink plenty of water to support metabolism,Combine consistent cardiovascular exercise to manage fat with strength training to build metabolic-boosting muscle.,4,3,"EIeI8Vf,vmwLyCg,A6wtbuL,fSrPP6B,5v7KYld,j7XMAyn,znQUdHY,Ser9eQp","UfePqpx,lBDjFxJ,NbVPDMW,dG5Smob,aaXr7ld,Hgs6Nl1,slDvUAU,NJzBsGJ","5VCj6iH,wQ2c4XD,my33uHU,ykUOVze,7zdxRTl,9E25EOx,G08RZcQ,Hgs6Nl1",,"Naturally soft and round, gains weight easily, slower metabolism"
endomorph,male,weight_loss,moderately_active,intermediate,bodyweight,1600,140.0,100.0,71.1,35,25,40,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed",Prioritize lean protein and healthy fats | Strictly limit refined carbohydrates and sugars | Focus on high-fiber vegetables to stay full | Drink plenty of water to support metabolism,Combine consistent cardiovascular exercise to manage fat with strength training to build metabolic-boosting muscle.,4,3,,,,"TFqbd8t,Q6bvyen,tnaj0mT,eVxAzgz,wfotm7S,J9zIWig,mWppALS,HfqciZF","Naturally soft and round, gains weight easily, slower metabolism"
endomorph,male,weight_loss,moderately_active,advanced,gym,1600,140.0,100.0,71.1,35,25,40,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed",Prioritize lean protein and healthy fats | Strictly limit refined carbohydrates and sugars | Focus on high-fiber vegetables to stay full | Drink plenty of water to support metabolism,Combine consistent cardiovascular exercise to manage fat with strength training to build metabolic-boosting muscle.,5,4,"EIeI8Vf,vmwLyCg,bZq4bwK,T0yTjgW,yz9nUhF,dRTfGZT,WcHl7ru,znQUdHY","UfePqpx,HMzLjXx,25GPyDY,aaXr7ld,25GPyDY,b6hQYMb,dG5Smob,trmte8s","TUZLh71,zG0zs85,wQ2c4XD,9E25EOx,7zdxRTl,G08RZcQ,2ORFMoR,IZVHb27",,"Naturally soft and round, gains weight easily, slower metabolism"
endomorph,male,weight_loss,moderately_active,advanced,bodyweight,1600,140.0,100.0,71.1,35,25,40,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed",Prioritize lean protein and healthy fats | Strictly limit refined carbohydrates and sugars | Focus on high-fiber vegetables to stay full | Drink plenty of water to support metabolism,Combine consistent cardiovascular exercise to manage fat with strength training to build metabolic-boosting muscle.,5,4,,,,"u0cNiij,kjJ3VoQ,znP9SIh,6Wr0F3W,PDHE73u,S1JXDAG,BaE7O6U,9pa4H5m","Naturally soft and round, gains weight easily, slower metabolism"
endomorph,male,weight_loss,very_active,beginner,gym,1760,154.0,110.0,78.2,35,25,40,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed",Prioritize lean protein and healthy fats | Strictly limit refined carbohydrates and sugars | Focus on high-fiber vegetables to stay full | Drink plenty of water to support metabolism,Combine consistent cardiovascular exercise to manage fat with strength training to build metabolic-boosting muscle.,3,2,"EIeI8Vf,vmwLyCg,SpYC0Kp,I4hDWkc,67n3r98,DsgkuIt,fSrPP6B,X6C6i5Y","UfePqpx,aaXr7ld,RVwzP10,Hgs6Nl1,q6y3OhV,slDvUAU","5VCj6iH,7zdxRTl,wQ2c4XD,G08RZcQ,ykUOVze",,"Naturally soft and round, gains weight easily, slower metabolism"
endomorph,male,weight_loss,very_active,beginner,bodyweight,1760,154.0,110.0,78.2,35,25,40,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed",Prioritize lean protein and healthy fats | Strictly limit refined carbohydrates and sugars | Focus on high-fiber vegetables to stay full | Drink plenty of water to support metabolism,Combine consistent cardiovascular exercise to manage fat with strength training to build metabolic-boosting muscle.,3,2,,,,"mbkgB44,L68dTQj,LIlE5Tn,vIICElP,kjJ3VoQ,gdPIyyO,1g5bPpA,HtfCpfi","Naturally soft and round, gains weight easily, slower metabolism"
endomorph,male,weight_loss,very_active,intermediate,gym,1760,154.0,110.0,78.2,35,25,40,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed",Prioritize lean protein and healthy fats | Strictly limit refined carbohydrates and sugars | Focus on high-fiber vegetables to stay full | Drink plenty of water to support metabolism,Combine consistent cardiovascular exercise to manage fat with strength training to build metabolic-boosting muscle.,4,3,"EIeI8Vf,vmwLyCg,A6wtbuL,fSrPP6B,5v7KYld,j7XMAyn,znQUdHY,Ser9eQp","UfePqpx,lBDjFxJ,NbVPDMW,dG5Smob,aaXr7ld,Hgs6Nl1,slDvUAU,NJzBsGJ","5VCj6iH,wQ2c4XD,my33uHU,ykUOVze,7zdxRTl,9E25EOx,G08RZcQ,Hgs6Nl1",,"Naturally soft and round, gains weight easily, slower metabolism"
endomorph,male,weight_loss,very_active,intermediate,bodyweight,1760,154.0,110.0,78.2,35,25,40,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed",Prioritize lean protein and healthy fats | Strictly limit refined carbohydrates and sugars | Focus on high-fiber vegetables to stay full | Drink plenty of water to support metabolism,Combine consistent cardiovascular exercise to manage fat with strength training to build metabolic-boosting muscle.,4,3,,,,"y5p0H8a,BbfB8Gb,kjJ3VoQ,szIn2UK,nqs5HGV,xcLntTC,cuC7529,mr7pkqP","Naturally soft and round, gains weight easily, slower metabolism"
endomorph,male,weight_loss,very_active,advanced,gym,1760,154.0,110.0,78.2,35,25,40,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed",Prioritize lean protein and healthy fats | Strictly limit refined carbohydrates and sugars | Focus on high-fiber vegetables to stay full | Drink plenty of water to support metabolism,Combine consistent cardiovascular exercise to manage fat with strength training to build metabolic-boosting muscle.,5,4,"EIeI8Vf,vmwLyCg,bZq4bwK,T0yTjgW,yz9nUhF,dRTfGZT,WcHl7ru,znQUdHY","UfePqpx,HMzLjXx,25GPyDY,aaXr7ld,25GPyDY,b6hQYMb,dG5Smob,trmte8s","TUZLh71,zG0zs85,wQ2c4XD,9E25EOx,7zdxRTl,G08RZcQ,2ORFMoR,IZVHb27",,"Naturally soft and round, gains weight easily, slower metabolism"
endomorph,male,weight_loss,very_active,advanced,bodyweight,1760,154.0,110.0,78.2,35,25,40,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed",Prioritize lean protein and healthy fats | Strictly limit refined carbohydrates and sugars | Focus on high-fiber vegetables to stay full | Drink plenty of water to support metabolism,Combine consistent cardiovascular exercise to manage fat with strength training to build metabolic-boosting muscle.,5,4,,,,"AQIhRjM,u27Kcdz,XVDdcoj,O95afRA,58rdhvL,HfqciZF,iny3m5y,2gPfomN","Naturally soft and round, gains weight easily, slower metabolism"
endomorph,male,weight_loss,extremely_active,beginner,gym,1920,168.0,120.0,85.3,35,25,40,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed",Prioritize lean protein and healthy fats | Strictly limit refined carbohydrates and sugars | Focus on high-fiber vegetables to stay full | Drink plenty of water to support metabolism,Combine consistent cardiovascular exercise to manage fat with strength training to build metabolic-boosting muscle.,3,2,"EIeI8Vf,vmwLyCg,SpYC0Kp,I4hDWkc,67n3r98,DsgkuIt,fSrPP6B,X6C6i5Y","UfePqpx,aaXr7ld,RVwzP10,Hgs6Nl1,q6y3OhV,slDvUAU","5VCj6iH,7zdxRTl,wQ2c4XD,G08RZcQ,ykUOVze",,"Naturally soft and round, gains weight easily, slower metabolism"
endomorph,male,weight_loss,extremely_active,beginner,bodyweight,1920,168.0,120.0,85.3,35,25,40,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed",Prioritize lean protein and healthy fats | Strictly limit refined carbohydrates and sugars | Focus on high-fiber vegetables to stay full | Drink plenty of water to support metabolism,Combine consistent cardiovascular exercise to manage fat with strength training to build metabolic-boosting muscle.,3,2,,,,"ztAa1RK,NAkmgdx,1g5bPpA,xcLntTC,P9GFBME,mWppALS,iqH55N8,km2Ljzj","Naturally soft and round, gains weight easily, slower metabolism"
endomorph,male,weight_loss,extremely_active,intermediate,gym,1920,168.0,120.0,85.3,35,25,40,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed",Prioritize lean protein and healthy fats | Strictly limit refined carbohydrates and sugars | Focus on high-fiber vegetables to stay full | Drink plenty of water to support metabolism,Combine consistent cardiovascular exercise to manage fat with strength training to build metabolic-boosting muscle.,4,3,"EIeI8Vf,vmwLyCg,A6wtbuL,fSrPP6B,5v7KYld,j7XMAyn,znQUdHY,Ser9eQp","UfePqpx,lBDjFxJ,NbVPDMW,dG5Smob,aaXr7ld,Hgs6Nl1,slDvUAU,NJzBsGJ","5VCj6iH,wQ2c4XD,my33uHU,ykUOVze,7zdxRTl,9E25EOx,G08RZcQ,Hgs6Nl1",,"Naturally soft and round, gains weight easily, slower metabolism"
endomorph,male,weight_loss,extremely_active,intermediate,bodyweight,1920,168.0,120.0,85.3,35,25,40,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed",Prioritize lean protein and healthy fats | Strictly limit refined carbohydrates and sugars | Focus on high-fiber vegetables to stay full | Drink plenty of water to support metabolism,Combine consistent cardiovascular exercise to manage fat with strength training to build metabolic-boosting muscle.,4,3,,,,"ErqK3UL,tZkGYZ9,kLiIFdB,TFqbd8t,rQhGcin,VEcJRo2,wfotm7S,ia6kIIl","Naturally soft and round, gains weight easily, slower metabolism"
endomorph,male,weight_loss,extremely_active,advanced,gym,1920,168.0,120.0,85.3,35,25,40,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed",Prioritize lean protein and healthy fats | Strictly limit refined carbohydrates and sugars | Focus on high-fiber vegetables to stay full | Drink plenty of water to support metabolism,Combine consistent cardiovascular exercise to manage fat with strength training to build metabolic-boosting muscle.,5,4,"EIeI8Vf,vmwLyCg,bZq4bwK,T0yTjgW,yz9nUhF,dRTfGZT,WcHl7ru,znQUdHY","UfePqpx,HMzLjXx,25GPyDY,aaXr7ld,25GPyDY,b6hQYMb,dG5Smob,trmte8s","TUZLh71,zG0zs85,wQ2c4XD,9E25EOx,7zdxRTl,G08RZcQ,2ORFMoR,IZVHb27",,"Naturally soft and round, gains weight easily, slower metabolism"
endomorph,male,weight_loss,extremely_active,advanced,bodyweight,1920,168.0,120.0,85.3,35,25,40,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed",Prioritize lean protein and healthy fats | Strictly limit refined carbohydrates and sugars | Focus on high-fiber vegetables to stay full | Drink plenty of water to support metabolism,Combine consistent cardiovascular exercise to manage fat with strength training to build metabolic-boosting muscle.,5,4,,,,"K9VL0Jq,6Wr0F3W,f9lVSSI,FFRP97T,LIlE5Tn,UI81amT,9ZGZuOD,TFqbd8t","Naturally soft and round, gains weight easily, slower metabolism"
endomorph,male,muscle_gain,sedentary,beginner,gym,1839,137.9,160.9,71.5,30,35,35,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed",Consume lean protein with every meal | Choose complex carbohydrates over simple sugars | Include healthy fats to support hormone production | Monitor portion sizes to avoid excessive fat gain,Focus primarily on progressive strength training with moderate cardiovascular exercise to support recovery.,3,2,"EIeI8Vf,vmwLyCg,SpYC0Kp,I4hDWkc,67n3r98,DsgkuIt,fSrPP6B,X6C6i5Y","UfePqpx,aaXr7ld,RVwzP10,Hgs6Nl1,q6y3OhV,slDvUAU","5VCj6iH,7zdxRTl,wQ2c4XD,G08RZcQ,ykUOVze",,"Naturally soft and round, gains weight easily, slower metabolism"
