exercise_id,name,complexity_level,primary_equipment,target_muscles,secondary_muscles,body_parts,total_muscle_groups,gif_url,instructions,cardiovascular_endurance_score,muscular_strength_score,muscular_hypertrophy_score,power_development_score,functional_movement_score,calorie_expenditure_score,flexibility_mobility_score,balance_coordination_score,metabolic_conditioning_score,progressive_overload_score,primary_training_category,maintain_weight_compatibility,lose_weight_compatibility,gain_weight_compatibility,build_muscle_compatibility,improve_fitness_compatibility,sedentary_suitability,lightly_active_suitability,moderately_active_suitability,very_active_suitability,extremely_active_suitability,overall_quality_score
j74M6Zn,Exercise Ball On The Wall Calf Raise (Tennis Ball Between Knees),2,dumbbell,calves,"quadriceps, hamstrings",lower legs,3,https://static.exercisedb.dev/media/j74M6Zn.gif,"Step:1 Stand with your back against a wall and place an exercise ball between your lower back and the wall. | Step:2 Position your feet shoulder-width apart and slightly in front of you. | Step:3 Hold a dumbbell in each hand, with your arms extended by your sides. | Step:4 Place a tennis ball between your knees. | Step:5 Raise your heels off the ground, lifting your body up onto your toes. | Step:6 Pause for a moment at the top, then slowly lower your heels back down to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
IMRsOCn,Squat Jerk,4,barbell,quads,"glutes, hamstrings, calves, core",upper legs,5,https://static.exercisedb.dev/media/IMRsOCn.gif,"Step:1 Start with the barbell resting on your shoulders, with your feet shoulder-width apart. | Step:2 Lower your body into a squat position, keeping your chest up and your knees tracking over your toes. | Step:3 As you reach the bottom of the squat, explosively drive through your legs and push the barbell overhead. | Step:4 As the barbell reaches its peak, quickly drop into a split position, with one foot forward and one foot back. | Step:5 Catch the barbell overhead with your arms fully extended and your back knee slightly touching the ground. | Step:6 Stand up from the split position, bringing your feet back together. | Step:7 Lower the barbell back to your shoulders and repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,3.0,6.0,6.0,8.0,7.0,4.5
eOCOwIR,Dumbbell Lying Elbow Press,2,dumbbell,triceps,"chest, shoulders",upper arms,3,https://static.exercisedb.dev/media/eOCOwIR.gif,"Step:1 Lie flat on a bench with a dumbbell in each hand, palms facing each other and arms extended straight up over your chest. | Step:2 Lower the dumbbells towards your shoulders by bending your elbows, keeping your upper arms stationary. | Step:3 Pause for a moment at the bottom, then press the dumbbells back up to the starting position by extending your elbows. | Step:4 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
w4dLzSx,Cable One Arm Decline Chest Fly,3,cable,pectorals,"shoulders, triceps",chest,3,https://static.exercisedb.dev/media/w4dLzSx.gif,"Step:1 Attach a D-handle to a low pulley cable machine and set the bench to a decline angle. | Step:2 Lie down on the bench with your head towards the machine and grab the handle with your right hand. | Step:3 Extend your arm straight up above your chest, keeping a slight bend in your elbow. | Step:4 With a controlled motion, lower your arm out to the side until your hand is in line with your shoulder. | Step:5 Pause for a moment, then reverse the motion and bring your arm back to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch to your left arm and repeat the exercise.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
U5INZY6,Cable One Arm Pulldown,4,cable,lats,"biceps, forearms",back,3,https://static.exercisedb.dev/media/U5INZY6.gif,"Step:1 Attach a single handle to a high pulley cable machine. | Step:2 Stand facing the machine with your feet shoulder-width apart. | Step:3 Grasp the handle with an overhand grip and extend your arm fully. | Step:4 Keep your back straight and your core engaged. | Step:5 Pull the handle down towards your side while keeping your elbow close to your body. | Step:6 Pause for a moment at the bottom of the movement, squeezing your lat muscle. | Step:7 Slowly release the handle back to the starting position. | Step:8 Repeat for the desired number of repetitions. | Step:9 Switch sides and repeat the exercise with the other arm.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,3.0,6.0,6.0,8.0,7.0,4.5
4ievMJ9,Dumbbell Seated Bent Over Triceps Extension,1,dumbbell,triceps,"shoulders, back",upper arms,3,https://static.exercisedb.dev/media/4ievMJ9.gif,"Step:1 Sit on a bench with your feet flat on the ground and hold a dumbbell in each hand. | Step:2 Bend forward at the waist, keeping your back straight and your head up. | Step:3 Extend your arms straight back, keeping your elbows close to your head. | Step:4 Pause for a moment, then slowly lower the dumbbells back to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,9.5,7.0,5.0,3.0,3.0,4.5
GKEH6jj,Cable One Arm Incline Press,3,cable,pectorals,"deltoids, triceps",chest,3,https://static.exercisedb.dev/media/GKEH6jj.gif,"Step:1 Adjust the cable machine to a low pulley position. | Step:2 Sit on an incline bench facing away from the cable machine. | Step:3 Grasp the handle with one hand and bring it up to shoulder height. | Step:4 Position your feet firmly on the ground and maintain a stable position. | Step:5 Press the handle forward and upward, extending your arm fully. | Step:6 Pause for a moment at the top, then slowly lower the handle back to the starting position. | Step:7 Repeat for the desired number of repetitions, then switch sides.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
YRaCa5Y,Full Maltese,2,body weight,abs,"shoulders, chest",waist,3,https://static.exercisedb.dev/media/YRaCa5Y.gif,"Step:1 Start by standing with your feet shoulder-width apart and your arms extended straight out to the sides. | Step:2 Slowly lean forward, keeping your arms straight, until your upper body is parallel to the ground. | Step:3 Engage your core and hold this position for a few seconds. | Step:4 Return to the starting position by pushing through your feet and standing back up. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
soIB2rj,Diamond Push-Up,2,body weight,triceps,"chest, shoulders",upper arms,3,https://static.exercisedb.dev/media/soIB2rj.gif,"Step:1 Start in a high plank position with your hands close together, forming a diamond shape with your thumbs and index fingers. | Step:2 Keep your body in a straight line from head to toe, engaging your core and glutes. | Step:3 Lower your chest towards the diamond shape formed by your hands, keeping your elbows close to your body. | Step:4 Pause for a moment at the bottom, then push yourself back up to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
Ql4g5s8,Forward Lunge (Male) With Bench,2,body weight,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/Ql4g5s8.gif,"Step:1 Stand with your feet hip-width apart and hands on your hips. | Step:2 Take a big step forward with your right foot, lowering your body into a lunge position. | Step:3 Bend your right knee to about 90 degrees, keeping your knee aligned with your ankle. | Step:4 Push off with your right foot and return to the starting position. Focus on bench movement. | Step:5 Repeat with your left leg, alternating sides for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
gTGciXz,Alternating Bear Crawl,3,body weight,cardiovascular system,"core, shoulders, triceps",cardio,4,https://static.exercisedb.dev/media/gTGciXz.gif,"Step:1 Start on all fours with your hands directly under your shoulders and your knees directly under your hips. | Step:2 Lift your knees slightly off the ground, keeping your back flat and your core engaged. | Step:3 Move your right hand and left foot forward simultaneously, followed by your left hand and right foot. | Step:4 Continue crawling forward, alternating your hand and foot movements. | Step:5 Maintain a steady pace and keep your core tight throughout the exercise. | Step:6 (alternating variation) Continue for the desired distance or time.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,7.5,7.0,7.0,6.0,5.0,1.4
ealLwvX,High Knee Against Wall,3,body weight,cardiovascular system,"quadriceps, hamstrings, glutes, calves",cardio,5,https://static.exercisedb.dev/media/ealLwvX.gif,"Step:1 Stand facing a wall with your feet hip-width apart. | Step:2 Place your hands on the wall for support. | Step:3 Engage your core and lift your right knee up towards your chest, while keeping your left foot on the ground. | Step:4 Quickly switch legs, bringing your left knee up towards your chest and lowering your right foot back down. | Step:5 Continue alternating legs in a running motion, bringing your knees up as high as possible. | Step:6 Maintain a fast pace and keep your upper body stable throughout the exercise. | Step:7 Repeat for the desired duration or number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,7.5,7.0,7.0,6.0,5.0,1.4
CosupLu,Front Plank With Twist,3,body weight,abs,"obliques, shoulders",waist,3,https://static.exercisedb.dev/media/CosupLu.gif,"Step:1 Start in a high plank position with your hands directly under your shoulders and your body in a straight line from head to toe. | Step:2 Engage your core and glutes to maintain a stable position. | Step:3 Rotate your torso to the right, lifting your right arm and extending it towards the ceiling. | Step:4 Keep your hips and legs stable as you twist. | Step:5 Hold for a moment, then return to the starting position. | Step:6 Repeat the twist on the left side. | Step:7 Continue alternating sides for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,7.5,7.0,7.0,6.0,5.0,1.4
IU4QNJ6,Pure Chin-Up,2,body weight,lats,"biceps, forearms",back,3,https://static.exercisedb.dev/media/IU4QNJ6.gif,"Step:1 Hang from a pull-up bar with your palms facing towards you and your hands shoulder-width apart. | Step:2 Engage your core and pull your body up towards the bar, leading with your chest. Emphasize pure control. | Step:3 Continue pulling until your chin is above the bar. | Step:4 Pause for a moment at the top, then slowly lower your body back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
tFToB7l,Reverse Plank With Leg Lift,3,body weight,abs,"glutes, hamstrings, shoulders",waist,4,https://static.exercisedb.dev/media/tFToB7l.gif,"Step:1 Sit on the ground with your legs extended in front of you and your hands resting on the ground behind you, fingers pointing towards your feet. | Step:2 Press through your hands and lift your hips off the ground, coming into a reverse plank position. | Step:3 Engage your core and lift one leg off the ground, extending it straight up towards the ceiling. | Step:4 Hold for a moment, then lower your leg back down. | Step:5 Repeat with the other leg. | Step:6 Continue alternating legs for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,7.5,7.0,7.0,6.0,5.0,1.4
LEH9jxP,Push-Up (Wall),3,body weight,pectorals,"triceps, deltoids",chest,3,https://static.exercisedb.dev/media/LEH9jxP.gif,"Step:1 Stand facing a wall, about arm's length away. | Step:2 Place your hands on the wall at shoulder height, slightly wider than shoulder-width apart. | Step:3 Step back a few feet, keeping your body straight and your feet hip-width apart. | Step:4 Bend your elbows and lower your chest towards the wall, keeping your body in a straight line. | Step:5 Push back up to the starting position, straightening your arms. | Step:6 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,7.5,7.0,7.0,6.0,5.0,1.4
T2mxWqc,Chin-Up,2,body weight,lats,"biceps, forearms",back,3,https://static.exercisedb.dev/media/T2mxWqc.gif,"Step:1 Hang from a pull-up bar with your palms facing towards you and your hands shoulder-width apart. | Step:2 Engage your core and pull your body up towards the bar, leading with your chest. | Step:3 Continue pulling until your chin is above the bar. | Step:4 Pause for a moment at the top, then slowly lower your body back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
05Cf2v8,Impossible Dips,2,body weight,triceps,"chest, shoulders",upper arms,3,https://static.exercisedb.dev/media/05Cf2v8.gif,"Step:1 Position yourself between two parallel bars with your arms fully extended and your body suspended in the air. | Step:2 Bend your knees and cross your ankles. | Step:3 Lower your body by bending your elbows until your upper arms are parallel to the ground. | Step:4 Pause for a moment, then push yourself back up to the starting position by straightening your arms. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
UpAlold,Rear Decline Bridge,2,body weight,glutes,"hamstrings, lower back",upper legs,3,https://static.exercisedb.dev/media/UpAlold.gif,"Step:1 Lie on your back with your feet flat on the ground and your knees bent. | Step:2 Place your arms by your sides with your palms facing down. | Step:3 Engage your glutes and hamstrings, and lift your hips off the ground until your body forms a straight line from your knees to your shoulders. | Step:4 Hold this position for a few seconds, then slowly lower your hips back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
woLo1QN,Incline Push-Up (On Box) - Active Variation,2,body weight,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/woLo1QN.gif,"Step:1 Place your hands on the edge of a box or elevated surface, slightly wider than shoulder-width apart. | Step:2 Extend your legs behind you, resting on the balls of your feet, creating a straight line from your head to your heels. | Step:3 Lower your chest towards the box by bending your elbows, keeping your body in a straight line. | Step:4 Pause for a moment at the bottom, then push yourself back up to the starting position by straightening your arms. | Step:5 (active variation) Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
VuoerH0,Triceps Dip (Bench Leg),2,body weight,triceps,"chest, shoulders",upper arms,3,https://static.exercisedb.dev/media/VuoerH0.gif,"Step:1 Sit on the edge of a bench with your hands gripping the edge, fingers pointing forward. | Step:2 Walk your feet forward, sliding your butt off the bench, and straighten your arms. | Step:3 Bend your elbows and lower your body towards the ground, keeping your back close to the bench. | Step:4 Push through your palms to straighten your arms and return to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
jvEXp4N,Endurance Style One Arm Dip,3,body weight,triceps,"chest, shoulders",upper arms,3,https://static.exercisedb.dev/media/jvEXp4N.gif,"Step:1 Stand facing away from a bench or chair, with your feet shoulder-width apart. | Step:2 Place one hand on the bench or chair behind you, fingers pointing towards your body. Maintain endurance form throughout. | Step:3 Extend your legs out in front of you, keeping your heels on the ground. | Step:4 Bend your elbows and lower your body towards the ground, keeping your back close to the bench or chair. | Step:5 Pause for a moment at the bottom, then push through your palms to straighten your arms and return to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch sides and repeat with the other arm.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,7.5,7.0,7.0,6.0,5.0,1.4
NAkmgdx,Arms Overhead Full Sit-Up (Male),2,body weight,abs,"hip flexors, lower back",waist,3,https://static.exercisedb.dev/media/NAkmgdx.gif,"Step:1 Lie flat on your back with your knees bent and feet flat on the ground. | Step:2 Extend your arms overhead, keeping them straight. | Step:3 Engaging your abs, slowly lift your upper body off the ground, curling forward until your torso is upright. | Step:4 Pause for a moment at the top, then slowly lower your upper body back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
7i4msxz,Cocoons With Mega,2,body weight,abs,"hip flexors, lower back",waist,3,https://static.exercisedb.dev/media/7i4msxz.gif,"Step:1 Lie flat on your back with your knees bent and feet flat on the ground. | Step:2 Place your hands behind your head with your elbows pointing outwards. | Step:3 Engaging your abs, slowly lift your upper body off the ground, curling forward until your torso is at a 45-degree angle. | Step:4 Pause for a moment at the top, then slowly lower your upper body back down to the starting position. | Step:5 Repeat for the desired number of repetitions. Emphasize mega control.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
iny3m5y,Dead Bug,3,body weight,abs,"hip flexors, lower back",waist,3,https://static.exercisedb.dev/media/iny3m5y.gif,"Step:1 Lie flat on your back with your arms extended towards the ceiling. | Step:2 Bend your knees and lift your legs off the ground, creating a 90-degree angle at your hips and knees. | Step:3 Engage your core and lower back to press your lower back into the ground. | Step:4 Slowly lower your right arm and left leg towards the ground, keeping them straight and hovering just above the floor. | Step:5 Pause for a moment, then return to the starting position. | Step:6 Repeat the movement with your left arm and right leg. | Step:7 Continue alternating sides for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,7.5,7.0,7.0,6.0,5.0,1.4
6Wr0F3W,Rounded Twisted Leg Raise (Female),2,body weight,abs,"obliques, hip flexors",waist,3,https://static.exercisedb.dev/media/6Wr0F3W.gif,"Step:1 Lie flat on your back with your legs extended and your arms by your sides. | Step:2 Bend your knees and lift your legs off the ground, bringing them towards your chest. Emphasize rounded control. | Step:3 As you lift your legs, twist your hips to one side, bringing your knees towards your opposite shoulder. | Step:4 Pause for a moment at the top, then slowly lower your legs back down to the starting position. | Step:5 Repeat the movement, this time twisting your hips to the other side. | Step:6 Continue alternating sides for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
FSF9WOs,Wide-Grip Chest Dip On High Parallel Bars - Low Variation,2,body weight,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/FSF9WOs.gif,"Step:1 Position yourself on the parallel bars with your arms fully extended and your body suspended in the air. | Step:2 Lean forward slightly and lower your body by bending your elbows until your chest is just above the bars. | Step:3 (low variation) Pause for a moment, then push yourself back up to the starting position by straightening your arms. | Step:4 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
gMyx3Qn,High Style Scapula Push-Up,2,body weight,serratus anterior,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/gMyx3Qn.gif,"Step:1 Start in a high plank position with your hands directly under your shoulders and your body in a straight line. | Step:2 Lower your chest towards the ground, keeping your elbows close to your body. | Step:3 As you lower, squeeze your shoulder blades together and push your chest forward. Focus on high movement. | Step:4 Pause for a moment at the bottom, then push back up to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
5VXmnV5,Bodyweight Incline Side Plank,2,body weight,abs,"obliques, shoulders",waist,3,https://static.exercisedb.dev/media/5VXmnV5.gif,"Step:1 Start by lying on your side with your legs extended and stacked on top of each other. | Step:2 Place your forearm on the ground directly below your shoulder, with your elbow bent at a 90-degree angle. | Step:3 Engage your core and lift your hips off the ground, creating a straight line from your head to your feet. | Step:4 Hold this position for the desired amount of time. | Step:5 Lower your hips back down to the ground and repeat on the other side.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
ia6kIIl,Half Knee Bends (Male),2,body weight,cardiovascular system,"quadriceps, hamstrings, glutes",cardio,4,https://static.exercisedb.dev/media/ia6kIIl.gif,"Step:1 Stand with your feet shoulder-width apart. | Step:2 Bend your knees and lower your body down as if you were sitting back into a chair. | Step:3 Keep your chest up and your weight in your heels. | Step:4 Pause for a moment at the bottom, then push through your heels to return to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
u0cNiij,Low Glute Bridge On Floor,3,body weight,glutes,"hamstrings, core",upper legs,3,https://static.exercisedb.dev/media/u0cNiij.gif,"Step:1 Lie flat on your back with your knees bent and feet flat on the ground. | Step:2 Place your arms by your sides, palms facing down. | Step:3 Engage your glutes and core, then lift your hips off the ground until your body forms a straight line from your knees to your shoulders. | Step:4 Pause for a moment at the top, squeezing your glutes. | Step:5 Slowly lower your hips back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,7.5,7.0,7.0,6.0,5.0,1.4
0br45wL,Push-Up Inside Leg Kick,2,body weight,glutes,"quadriceps, hamstrings, calves, core",upper legs,5,https://static.exercisedb.dev/media/0br45wL.gif,"Step:1 Start in a push-up position with your hands slightly wider than shoulder-width apart and your feet together. | Step:2 Lower your body towards the ground by bending your elbows, keeping your back straight and your core engaged. | Step:3 As you push back up, lift one leg off the ground and kick it out to the side, keeping it straight. | Step:4 Lower your leg back down and repeat the push-up, then switch to the other leg. | Step:5 Continue alternating leg kicks with each push-up repetition.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
gdPIyyO,Hanging Pike With Intense,2,body weight,abs,"hip flexors, shoulders",waist,3,https://static.exercisedb.dev/media/gdPIyyO.gif,"Step:1 Hang from a pull-up bar with your arms fully extended and your palms facing away from you. | Step:2 Engage your core and lift your legs up towards the bar, keeping them straight. | Step:3 (intense variation) Continue lifting until your body forms a 'V' shape, with your legs parallel to the ground. | Step:4 Hold the position for a moment, then slowly lower your legs back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
P9GFBME,Spider Crawl Push Up,2,body weight,glutes,"core, chest, shoulders",upper legs,4,https://static.exercisedb.dev/media/P9GFBME.gif,"Step:1 Start in a push-up position with your hands slightly wider than shoulder-width apart and your feet together. | Step:2 Bring your right knee towards your right elbow, keeping it off the ground. | Step:3 As you bring your right knee back, simultaneously lower your body towards the ground by bending your elbows. | Step:4 Push back up to the starting position and repeat with your left knee towards your left elbow. | Step:5 Continue alternating sides for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
JmMVpR3,Wide Hand Push Up,2,body weight,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/JmMVpR3.gif,"Step:1 Start in a high plank position with your hands wider than shoulder-width apart. | Step:2 Keep your body in a straight line from head to toe. | Step:3 Lower your chest towards the ground by bending your elbows, keeping them close to your sides. | Step:4 Push through your palms to extend your arms and return to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
HZgQPxh,Suspended Abdominal Fallout - Inclined Variation,3,body weight,abs,"obliques, hip flexors",waist,3,https://static.exercisedb.dev/media/HZgQPxh.gif,"Step:1 Attach a suspension trainer to a high anchor point and adjust the straps to waist height. | Step:2 Stand facing away from the anchor point and hold the handles with your arms extended in front of you. Maintain inclined form throughout. | Step:3 Lean forward at the waist, keeping your body straight and your core engaged. | Step:4 Lower your body as far as you can while maintaining control and tension in your abs. | Step:5 Pause for a moment at the bottom, then slowly raise your body back up to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,7.5,7.0,7.0,6.0,5.0,1.4
vpleANJ,Inclined Style Pelvic Tilt Into Bridge,3,body weight,glutes,"hamstrings, core",upper legs,3,https://static.exercisedb.dev/media/vpleANJ.gif,"Step:1 Lie on your back with your knees bent and feet flat on the ground. | Step:2 Place your arms by your sides with your palms facing down. | Step:3 Engage your glutes and core muscles. | Step:4 Tilt your pelvis upward, lifting your hips off the ground. Emphasize inclined control. | Step:5 Hold the bridge position for a few seconds. | Step:6 Slowly lower your hips back down to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,7.5,7.0,7.0,6.0,5.0,1.4
zYmNaoY,Elevator,2,body weight,upper back,"shoulders, trapezius",back,3,https://static.exercisedb.dev/media/zYmNaoY.gif,"Step:1 Stand with your feet shoulder-width apart and your knees slightly bent. | Step:2 Place your hands on your hips or cross them in front of your chest. | Step:3 Keeping your back straight, slowly bend forward at the waist, lowering your upper body towards the ground. | Step:4 Pause for a moment at the bottom, then slowly raise your upper body back up to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
v7p5bYl,Kick Out Sit,2,body weight,hamstrings,"quadriceps, glutes",upper legs,3,https://static.exercisedb.dev/media/v7p5bYl.gif,"Step:1 Sit on the edge of a bench or chair with your feet flat on the ground and your knees bent at a 90-degree angle. | Step:2 Lean back slightly and place your hands on the edge of the bench or chair for support. | Step:3 Engaging your hamstrings, lift your feet off the ground and extend your legs straight out in front of you. | Step:4 Pause for a moment at the top, then slowly bend your knees and bring your feet back towards your body. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
xOXZJRZ,Clock Push-Up Extreme,3,body weight,pectorals,"triceps, shoulders, core",chest,4,https://static.exercisedb.dev/media/xOXZJRZ.gif,"Step:1 Start in a high plank position with your hands directly under your shoulders and your body in a straight line. | Step:2 Lower your body towards the ground by bending your elbows, keeping them close to your sides. | Step:3 As you lower, rotate your body to the left, extending your left arm straight out to the side. Focus on extreme movement. | Step:4 Push back up to the starting position, while rotating your body to the center. | Step:5 Repeat the push-up, this time rotating your body to the right and extending your right arm out to the side. | Step:6 Continue alternating sides with each repetition.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,7.5,7.0,7.0,6.0,5.0,1.4
