exercise_id,name,complexity_level,primary_equipment,target_muscles,secondary_muscles,body_parts,total_muscle_groups,gif_url,instructions,cardiovascular_endurance_score,muscular_strength_score,muscular_hypertrophy_score,power_development_score,functional_movement_score,calorie_expenditure_score,flexibility_mobility_score,balance_coordination_score,metabolic_conditioning_score,progressive_overload_score,primary_training_category,maintain_weight_compatibility,lose_weight_compatibility,gain_weight_compatibility,build_muscle_compatibility,improve_fitness_compatibility,sedentary_suitability,lightly_active_suitability,moderately_active_suitability,very_active_suitability,extremely_active_suitability,overall_quality_score
yB9SvIF,Smith Machine Decline Close Grip Bench Press,3,smith machine,triceps,"chest, shoulders",upper arms,3,https://static.exercisedb.dev/media/yB9SvIF.gif,"Step:1 Adjust the bench on the smith machine to a decline position. | Step:2 Lie down on the bench with your feet firmly planted on the ground. | Step:3 Grasp the barbell with a close grip, slightly narrower than shoulder-width apart. | Step:4 Unrack the barbell and lower it slowly towards your chest, keeping your elbows close to your body. | Step:5 Pause for a moment when the barbell is just above your chest. | Step:6 Push the barbell back up to the starting position, fully extending your arms. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
ThKP69G,Cable Reverse Grip Triceps Pushdown (Sz-Bar) (With Arm Blaster),3,cable,triceps,forearms,upper arms,2,https://static.exercisedb.dev/media/ThKP69G.gif,"Step:1 Attach a straight bar to the cable machine at the highest setting. | Step:2 Stand facing the cable machine with your feet shoulder-width apart. | Step:3 Grasp the bar with an underhand grip, palms facing up, and your hands shoulder-width apart. | Step:4 Keep your elbows close to your sides and your upper arms stationary throughout the exercise. | Step:5 Engage your triceps and slowly push the bar down until your arms are fully extended. | Step:6 Pause for a moment at the bottom, then slowly return the bar to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,5.0,7.0,7.0,7.0,6.0,2.9
Y4QlY8z,Smith Toe Raise,3,smith machine,calves,"ankles, shins",lower legs,3,https://static.exercisedb.dev/media/Y4QlY8z.gif,"Step:1 Adjust the smith machine bar to a height that allows you to comfortably stand with your feet flat on the ground. | Step:2 Position yourself under the bar with your shoulders directly below it and your feet shoulder-width apart. | Step:3 Place the balls of your feet on a raised platform or weight plates, with your heels hanging off the edge. | Step:4 Grasp the bar with an overhand grip, slightly wider than shoulder-width apart. | Step:5 Engage your core and keep your back straight throughout the exercise. | Step:6 Slowly raise your heels as high as possible, lifting your body weight onto the balls of your feet. | Step:7 Pause for a moment at the top, then slowly lower your heels back down to the starting position. | Step:8 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,5.0,7.0,7.0,7.0,6.0,0.0
0JtKWum,Dumbbell Burpee,4,dumbbell,cardiovascular system,"quadriceps, hamstrings, calves, shoulders, triceps, core",cardio,7,https://static.exercisedb.dev/media/0JtKWum.gif,"Step:1 Start in a standing position with your feet shoulder-width apart and a dumbbell in each hand. | Step:2 Lower your body into a squat position, placing the dumbbells on the ground in front of you. | Step:3 Kick your feet back into a push-up position, keeping your body in a straight line. | Step:4 Perform a push-up, bending your elbows and lowering your chest towards the ground. | Step:5 Jump your feet back towards your hands, landing in a squat position. | Step:6 Stand up explosively, lifting the dumbbells off the ground and bringing them to your shoulders. | Step:7 Press the dumbbells overhead, fully extending your arms. | Step:8 Lower the dumbbells back to your shoulders and repeat the entire sequence for the desired number of repetitions.",7.5,8.5,7.5,6.0,8.0,6.0,0.0,0.0,8.5,9.0,Strength Training,5.6,7.6,7.9,7.9,6.2,4.5,5.0,6.0,7.0,6.0,6.6
2DxtqHL,Barbell One Arm Side Deadlift,3,barbell,glutes,"hamstrings, quadriceps, lower back",upper legs,4,https://static.exercisedb.dev/media/2DxtqHL.gif,"Step:1 Stand with your feet shoulder-width apart, holding a barbell in one hand with an overhand grip. | Step:2 Keep your back straight and your core engaged. | Step:3 Bend at the hips and lower the barbell towards the outside of your leg, keeping your arm straight and your chest up. | Step:4 Lower the barbell as far as you can while maintaining good form. | Step:5 Pause for a moment, then slowly return to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch sides.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
zoOvPcx,Smith Wide Grip Bench Press,3,smith machine,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/zoOvPcx.gif,"Step:1 Adjust the bench to a comfortable position on the smith machine. | Step:2 Lie down on the bench with your feet flat on the ground. | Step:3 Grasp the barbell with a wide grip, slightly wider than shoulder-width apart. | Step:4 Unrack the barbell and lower it slowly towards your chest, keeping your elbows out to the sides. | Step:5 Pause for a moment when the barbell touches your chest. | Step:6 Push the barbell back up to the starting position, fully extending your arms. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
r0z6xzQ,Barbell Pendlay Row,3,barbell,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/r0z6xzQ.gif,"Step:1 Stand with your feet shoulder-width apart and your knees slightly bent. | Step:2 Bend forward at the hips, keeping your back straight and your chest up. | Step:3 Grasp the barbell with an overhand grip, slightly wider than shoulder-width apart. | Step:4 Pull the barbell towards your upper abdomen, squeezing your shoulder blades together. | Step:5 Lower the barbell back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.0,6.0,7.0,7.0,6.0,2.3
aVs3BR3,Cable Twist,3,cable,abs,obliques,waist,2,https://static.exercisedb.dev/media/aVs3BR3.gif,"Step:1 Stand with your feet shoulder-width apart, facing the cable machine. | Step:2 Hold the cable handle with both hands in front of your chest, keeping your arms slightly bent. | Step:3 Engage your core and twist your torso to the right, pulling the cable across your body. | Step:4 Pause for a moment at the end of the movement, feeling the contraction in your abs and obliques. | Step:5 Slowly return to the starting position, resisting the cable's pull. | Step:6 Repeat the movement to the left side. | Step:7 Continue alternating sides for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,5.0,7.0,7.0,7.0,6.0,2.9
5VCj6iH,Barbell Hack Squat,3,barbell,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/5VCj6iH.gif,"Step:1 Start by standing with your feet shoulder-width apart and your toes slightly turned out. | Step:2 Hold the barbell behind your legs, resting it on your upper thighs. | Step:3 Lower your body by bending at the knees and hips, keeping your back straight and your chest up. | Step:4 Continue lowering until your thighs are parallel to the ground, or as low as you can comfortably go. | Step:5 Pause for a moment, then push through your heels to return to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
78VqWQK,Smith Incline Reverse-Grip Press,3,smith machine,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/78VqWQK.gif,"Step:1 Adjust the seat of the smith machine to a comfortable incline angle. | Step:2 Sit on the machine with your back against the pad and your feet flat on the ground. | Step:3 Grasp the bar with an overhand grip that is slightly wider than shoulder-width apart. | Step:4 Unrack the bar and lower it slowly towards your chest, keeping your elbows tucked in. | Step:5 Pause for a moment when the bar is just above your chest. | Step:6 Push the bar back up to the starting position, fully extending your arms. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
4c9BhzB,Cable Lateral Pulldown With V-Bar,3,cable,lats,"biceps, forearms",back,3,https://static.exercisedb.dev/media/4c9BhzB.gif,Step:1 Sit down on the cable pulldown machine and grab the v-bar attachment with an overhand grip. | Step:2 Adjust the knee pad so that your thighs are secured under it. | Step:3 Keep your back straight and lean back slightly. | Step:4 Pull the v-bar down towards your upper chest while keeping your elbows close to your body. | Step:5 Squeeze your back muscles at the bottom of the movement. | Step:6 Slowly return the v-bar to the starting position and repeat for the desired number of repetitions.,0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
9n2149Z,Sled Lying Squat,4,sled machine,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/9n2149Z.gif,Step:1 Adjust the sled machine to a comfortable weight. | Step:2 Lie on your back on the sled machine with your feet on the footplate. | Step:3 Position your feet shoulder-width apart and slightly angled outwards. | Step:4 Grip the handles of the sled machine for stability. | Step:5 Engage your glutes and core muscles. | Step:6 Push through your heels and extend your legs to lift the sled. | Step:7 Lower the sled back down by bending your knees and hips. | Step:8 Repeat for the desired number of repetitions.,0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,4.0,6.0,6.0,7.0,6.0,4.5
ngPpyRS,Barbell Seated Behind Head Military Press,3,barbell,delts,"triceps, upper back",shoulders,3,https://static.exercisedb.dev/media/ngPpyRS.gif,"Step:1 Sit on a bench with your back straight and feet flat on the ground. | Step:2 Hold the barbell with an overhand grip, slightly wider than shoulder-width apart. | Step:3 Lift the barbell off the rack and bring it down to shoulder level, behind your head. | Step:4 Press the barbell upward until your arms are fully extended. | Step:5 Lower the barbell back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
i4JkUaL,Barbell Side Bent V. 2,3,barbell,abs,"obliques, lower back",waist,3,https://static.exercisedb.dev/media/i4JkUaL.gif,"Step:1 Stand with your feet shoulder-width apart and hold a barbell with both hands, palms facing down. | Step:2 Keep your back straight and core engaged throughout the exercise. | Step:3 Slowly bend your torso to the right side, lowering the barbell towards your right knee. | Step:4 Pause for a moment, then return to the starting position. | Step:5 Repeat the movement on the left side. | Step:6 Continue alternating sides for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
YPoVrBi,Cable Seated Shoulder Internal Rotation,3,cable,delts,"rotator cuff, triceps",shoulders,3,https://static.exercisedb.dev/media/YPoVrBi.gif,"Step:1 Sit on a bench or chair facing the cable machine with your feet flat on the ground. | Step:2 Hold the cable handle with your arm extended straight out in front of you, parallel to the ground. | Step:3 Keep your elbow slightly bent and your shoulder blades pulled back and down. | Step:4 Slowly rotate your arm inward, bringing the cable handle towards the center of your body. | Step:5 Pause for a moment at the end of the movement, then slowly return to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch arms.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
kesXOpB,Cable Decline Seated Wide-Grip Row,3,cable,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/kesXOpB.gif,"Step:1 Sit on the decline bench facing the cable machine with your feet securely placed on the footrests. | Step:2 Grasp the cable attachment with a wide overhand grip, palms facing down. | Step:3 Lean back slightly, keeping your back straight and your core engaged. | Step:4 Pull the cable towards your lower chest, squeezing your shoulder blades together. | Step:5 Pause for a moment at the peak of the contraction, then slowly release the cable back to the starting position. | Step:6 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.0,6.0,7.0,7.0,6.0,2.3
MKIelrR,Cable One Arm Press On Exercise Ball,3,cable,pectorals,"shoulders, triceps",chest,3,https://static.exercisedb.dev/media/MKIelrR.gif,"Step:1 Sit on an exercise ball with your feet flat on the ground and your back straight. | Step:2 Hold a cable handle in one hand and position your arm at chest height, elbow bent. | Step:3 Place your other hand on your hip for stability. | Step:4 Press the cable handle forward, extending your arm fully. | Step:5 Pause for a moment, then slowly return to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch arms.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
hBGWILP,Cable Hip Adduction,3,cable,adductors,"glutes, quadriceps",upper legs,3,https://static.exercisedb.dev/media/hBGWILP.gif,"Step:1 Attach the ankle cuff to your ankle and stand facing the cable machine. | Step:2 Position yourself far enough away from the machine so that there is tension on the cable. | Step:3 Place your hands on the machine for support. | Step:4 Keeping your leg straight, slowly move your leg across your body towards the midline. | Step:5 Pause for a moment at the end of the movement, then slowly return to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
LeaZOIz,Dumbbell Standing Alternate Hammer Curl And Press,4,dumbbell,biceps,"forearms, shoulders",upper arms,3,https://static.exercisedb.dev/media/LeaZOIz.gif,"Step:1 Stand up straight with a dumbbell in each hand, palms facing your body. | Step:2 Keep your elbows close to your torso and your back straight. | Step:3 Exhale and curl the dumbbell in your right hand towards your shoulder, keeping your upper arm stationary. | Step:4 Continue to raise the dumbbell until your biceps are fully contracted and the dumbbell is at shoulder level. | Step:5 Inhale and slowly lower the dumbbell back to the starting position. | Step:6 Repeat the curl with your left hand. | Step:7 After completing the curl with your left hand, exhale and press the dumbbell in your right hand overhead. | Step:8 Extend your arm fully and hold for a moment at the top. | Step:9 Inhale and slowly lower the dumbbell back to the starting position. | Step:10 Repeat the press with your left hand. | Step:11 Continue alternating between curls and presses for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.5,6.0,6.0,7.0,6.0,4.5
gx7s7uF,Barbell Incline Close Grip Bench Press,3,barbell,triceps,"chest, shoulders",upper arms,3,https://static.exercisedb.dev/media/gx7s7uF.gif,"Step:1 Set up an incline bench at a 45-degree angle. | Step:2 Lie down on the bench with your feet flat on the ground. | Step:3 Grasp the barbell with a close grip, slightly narrower than shoulder-width apart. | Step:4 Unrack the barbell and lower it slowly towards your chest, keeping your elbows close to your body. | Step:5 Pause for a moment when the barbell touches your chest. | Step:6 Push the barbell back up to the starting position, fully extending your arms. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
ZSJNetl,Cable High Row (Kneeling),3,cable,upper back,"biceps, shoulders",back,3,https://static.exercisedb.dev/media/ZSJNetl.gif,"Step:1 Attach a straight bar to a cable machine at chest height. | Step:2 Kneel down in front of the cable machine and grab the bar with an overhand grip, hands shoulder-width apart. | Step:3 Sit back on your heels, keeping your back straight and your core engaged. | Step:4 Pull the bar towards your upper abdomen, squeezing your shoulder blades together. | Step:5 Pause for a moment at the top of the movement, then slowly release the bar back to the starting position. | Step:6 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.0,6.0,7.0,7.0,6.0,2.3
eYnzaCm,Cable Bar Lateral Pulldown,3,cable,lats,"biceps, rhomboids, rear deltoids",back,4,https://static.exercisedb.dev/media/eYnzaCm.gif,"Step:1 Adjust the cable pulley to a high position and attach a straight bar. | Step:2 Sit facing the cable machine with your feet flat on the ground and your knees slightly bent. | Step:3 Grasp the bar with an overhand grip, slightly wider than shoulder-width apart. | Step:4 Lean back slightly and keep your chest up, maintaining a slight arch in your lower back. | Step:5 Pull the bar down towards your chest, leading with your elbows and squeezing your shoulder blades together. | Step:6 Pause for a moment at the bottom of the movement, then slowly return the bar to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
wfotm7S,Bodyweight Drop Jump Squat,3,body weight,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/wfotm7S.gif,"Step:1 Stand with your feet shoulder-width apart. | Step:2 Lower your body into a squat position by bending your knees and pushing your hips back. | Step:3 Jump up explosively, extending your hips, knees, and ankles. | Step:4 While in mid-air, quickly bring your feet together. | Step:5 Land softly on the balls of your feet and immediately drop back into a squat position. | Step:6 Repeat for the desired number of repetitions.",7.5,10.0,10.0,9.0,10.0,7.5,0.0,2.0,8.5,9.0,Strength Training,6.7,8.5,9.6,9.6,7.5,6.5,6.0,7.0,7.0,6.0,7.9
elhhVgj,Barbell Narrow Stance Squat,3,barbell,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/elhhVgj.gif,"Step:1 Stand with your feet shoulder-width apart and toes pointing slightly outward. | Step:2 Hold the barbell across your upper back, resting it on your traps or rear delts. | Step:3 Engage your core and keep your chest up as you slowly lower your body by bending your knees and pushing your hips back. | Step:4 Continue lowering until your thighs are parallel to the ground or slightly below. | Step:5 Pause for a moment, then push through your heels to return to the starting position. | Step:6 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.0,6.0,7.0,7.0,6.0,2.3
MY9P1WA,Smith Decline Reverse-Grip Press,3,smith machine,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/MY9P1WA.gif,"Step:1 Adjust the smith machine to a decline position. | Step:2 Lie down on the bench with your feet secured under the foot pads. | Step:3 Grasp the barbell with a reverse grip, hands slightly wider than shoulder-width apart. | Step:4 Unrack the barbell and lower it towards your chest, keeping your elbows tucked in. | Step:5 Pause for a moment at the bottom, then push the barbell back up to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
EIsE3u8,Cable One Arm Bent Over Row,3,cable,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/EIsE3u8.gif,"Step:1 Stand facing a cable machine with your feet shoulder-width apart. | Step:2 Bend your knees slightly and hinge forward at the hips, keeping your back straight. | Step:3 Grasp the cable handle with one hand, palm facing inward, and extend your arm fully. | Step:4 Pull the cable handle towards your body, keeping your elbow close to your side, until your hand reaches your lower chest. | Step:5 Pause for a moment, then slowly extend your arm back to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch sides.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.0,6.0,7.0,7.0,6.0,2.3
QyO6Uma,Smith Machine Reverse Decline Close Grip Bench Press,3,smith machine,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/QyO6Uma.gif,"Step:1 Adjust the smith machine to a decline position. | Step:2 Lie down on the bench with your feet secured under the foot pads. | Step:3 Grasp the barbell with a close grip, slightly narrower than shoulder-width apart. | Step:4 Unrack the barbell and lower it slowly towards your chest, keeping your elbows tucked in. | Step:5 Pause for a moment at the bottom, then push the barbell back up to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
yQe5HpE,Barbell Standing Twist,3,barbell,abs,"obliques, lower back",waist,3,https://static.exercisedb.dev/media/yQe5HpE.gif,"Step:1 Stand with your feet shoulder-width apart and hold a barbell in front of your chest with both hands, palms facing down. | Step:2 Engage your core and keep your back straight throughout the exercise. | Step:3 Slowly twist your torso to the right, pivoting on your feet and hips, while keeping your lower body stable. | Step:4 Pause for a moment at the end of the twist, then slowly return to the starting position. | Step:5 Repeat the twist to the left side. | Step:6 Continue alternating twists for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
7I6LNUG,Lever Seated Row,4,leverage machine,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/7I6LNUG.gif,"Step:1 Adjust the seat height and footrests to a comfortable position. | Step:2 Sit on the machine with your chest against the pad and your feet on the footrests. | Step:3 Grasp the handles with an overhand grip, shoulder-width apart. | Step:4 Keep your back straight and your core engaged. | Step:5 Pull the handles towards your body, squeezing your shoulder blades together. | Step:6 Pause for a moment at the peak of the movement. | Step:7 Slowly release the handles and return to the starting position. | Step:8 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,3.0,5.0,6.0,7.0,6.0,2.3
hHy8tQG,Cable One Arm Fly On Exercise Ball,3,cable,pectorals,"deltoids, triceps",chest,3,https://static.exercisedb.dev/media/hHy8tQG.gif,"Step:1 Sit on an exercise ball with your feet flat on the ground and your back straight. | Step:2 Hold a cable handle in one hand and extend your arm out to the side, parallel to the ground. | Step:3 Keep your elbow slightly bent and your palm facing forward. | Step:4 Slowly bring your arm across your body, squeezing your chest muscles. | Step:5 Pause for a moment at the end of the movement, then slowly return to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch sides.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
0CXGHya,Cable Cross-Over Variation,3,cable,pectorals,"deltoids, triceps",chest,3,https://static.exercisedb.dev/media/0CXGHya.gif,"Step:1 Adjust the cable pulleys to chest height. | Step:2 Stand in the center of the cable machine with one foot in front of the other. | Step:3 Grasp the handles with your palms facing down and your arms extended out to the sides. | Step:4 Take a step forward, keeping your arms slightly bent. | Step:5 With a slight bend in your elbows, bring your hands together in front of your chest. | Step:6 Pause for a moment, then slowly return your arms back to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
gGNQmVt,Barbell Single Leg Split Squat,3,barbell,quads,"glutes, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/gGNQmVt.gif,"Step:1 Stand with your feet shoulder-width apart, holding a barbell across your upper back. | Step:2 Take a large step forward with one leg, keeping your torso upright. | Step:3 Lower your body by bending your front knee and hip, while keeping your back leg straight. | Step:4 Continue lowering until your front thigh is parallel to the ground. | Step:5 Pause for a moment, then push through your front heel to return to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch legs.",0.0,8.5,7.5,0.0,10.0,6.0,0.0,8.5,0.0,9.0,Functional Training,5.6,4.2,7.3,7.3,5.2,5.0,7.0,7.0,7.0,6.0,5.4
XPUDTt7,Pike-To-Cobra Push-Up,4,body weight,glutes,"core, shoulders, triceps",upper legs,4,https://static.exercisedb.dev/media/XPUDTt7.gif,"Step:1 Start in a push-up position with your hands slightly wider than shoulder-width apart and your feet together. | Step:2 Engage your core and lift your hips up towards the ceiling, forming an inverted V shape with your body. | Step:3 Lower your upper body towards the ground by bending your elbows, keeping them close to your body. | Step:4 As you lower down, shift your weight forward and transition into a cobra pose by straightening your arms and lifting your chest up. | Step:5 Reverse the movement by bending your elbows and lowering your chest back down towards the ground. | Step:6 Push through your hands to return to the inverted V position. | Step:7 Continue the movement by lowering your hips back down towards the ground, returning to the starting push-up position. | Step:8 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,5.5,6.0,6.0,7.0,6.0,1.4
kTbSH9h,Barbell Seated Overhead Press,3,barbell,delts,"triceps, upper back",shoulders,3,https://static.exercisedb.dev/media/kTbSH9h.gif,"Step:1 Sit on a bench with your back straight and feet flat on the ground. | Step:2 Hold the barbell with an overhand grip, slightly wider than shoulder-width apart. | Step:3 Lift the barbell off the rack and bring it to shoulder level, with your elbows bent and palms facing forward. | Step:4 Press the barbell overhead by extending your arms fully. | Step:5 Pause for a moment at the top, then slowly lower the barbell back to shoulder level. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
903mzG8,Smith Shoulder Press,3,smith machine,delts,"triceps, upper back",shoulders,3,https://static.exercisedb.dev/media/903mzG8.gif,"Step:1 Adjust the seat height and position yourself on the smith machine with your feet shoulder-width apart. | Step:2 Grasp the bar with an overhand grip, slightly wider than shoulder-width apart. | Step:3 Lift the bar off the rack and position it at shoulder level, with your elbows bent and palms facing forward. | Step:4 Press the bar upward until your arms are fully extended overhead. | Step:5 Pause for a moment at the top, then slowly lower the bar back down to shoulder level. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
PskORrA,Cable Pushdown (Straight Arm) V. 2,3,cable,lats,"triceps, shoulders",back,3,https://static.exercisedb.dev/media/PskORrA.gif,"Step:1 Attach a straight bar to a high pulley cable machine. | Step:2 Stand facing the machine with your feet shoulder-width apart and a slight bend in your knees. | Step:3 Grasp the bar with an overhand grip, keeping your arms straight and your palms facing down. | Step:4 Engage your core and keep your back straight as you exhale and push the bar down towards your thighs. | Step:5 Pause for a moment at the bottom, then slowly return the bar to the starting position while inhaling. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
yaMIo4D,Cable Incline Bench Row,3,cable,upper back,"biceps, rear deltoids",back,3,https://static.exercisedb.dev/media/yaMIo4D.gif,"Step:1 Set up an incline bench at a 45-degree angle and attach a cable handle to the low pulley. | Step:2 Sit on the bench facing the cable machine with your feet flat on the floor and your knees slightly bent. | Step:3 Grasp the cable handle with an overhand grip and extend your arms fully in front of you. | Step:4 Lean forward from your hips while keeping your back straight and your core engaged. | Step:5 Pull the cable handle towards your chest by retracting your shoulder blades and bending your elbows. | Step:6 Squeeze your back muscles at the top of the movement, then slowly extend your arms back to the starting position. | Step:7 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.0,6.0,7.0,7.0,6.0,2.3
