exercise_id,name,complexity_level,primary_equipment,target_muscles,secondary_muscles,body_parts,total_muscle_groups,gif_url,instructions,cardiovascular_endurance_score,muscular_strength_score,muscular_hypertrophy_score,power_development_score,functional_movement_score,calorie_expenditure_score,flexibility_mobility_score,balance_coordination_score,metabolic_conditioning_score,progressive_overload_score,primary_training_category,maintain_weight_compatibility,lose_weight_compatibility,gain_weight_compatibility,build_muscle_compatibility,improve_fitness_compatibility,sedentary_suitability,lightly_active_suitability,moderately_active_suitability,very_active_suitability,extremely_active_suitability,overall_quality_score
L68dTQj,Band Seated Twist Pure,3,band,abs,obliques,waist,2,https://static.exercisedb.dev/media/L68dTQj.gif,"Step:1 Sit on the ground with your legs extended in front of you and your back straight. | Step:2 Wrap the band around your waist and hold the ends with both hands. | Step:3 Engage your abs and slowly twist your torso to one side, keeping your back straight and your feet on the ground. | Step:4 Pause for a moment at the end of the twist, then slowly return to the starting position. | Step:5 (pure variation) Repeat the twist to the other side. | Step:6 Continue alternating sides for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,7.5,7.0,7.0,6.0,5.0,0.0
LlSe9IK,Assisted Standing Chin-Up With Focused,3,leverage machine,lats,"biceps, forearms",back,3,https://static.exercisedb.dev/media/LlSe9IK.gif,"Step:1 Adjust the machine to your desired assistance level. | Step:2 (focused variation) Stand on the foot platform and grip the handles with an overhand grip, slightly wider than shoulder-width apart. | Step:3 Keep your chest up and shoulders back, engage your core, and slightly bend your knees. | Step:4 Pull your body up by flexing your elbows and driving your elbows down towards your sides. | Step:5 Continue pulling until your chin is above the bar. | Step:6 Pause for a moment at the top, then slowly lower your body back down to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,6.0,5.0,0.0
iFsqlCD,Prone Medicine Ball Close Grip Push Up,2,medicine ball,triceps,"chest, shoulders",upper arms,3,https://static.exercisedb.dev/media/iFsqlCD.gif,"Step:1 Start in a high plank position with your hands on the medicine ball, shoulder-width apart. | Step:2 Lower your body towards the ground by bending your elbows, keeping them close to your sides. | Step:3 Push back up to the starting position, fully extending your arms. | Step:4 Repeat for the desired number of repetitions. Maintain prone form throughout.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,7.0,8.0,6.0,5.0,3.0,0.0
VLYXo8S,Weighted Round Arm,3,weighted,delts,"triceps, upper back",shoulders,3,https://static.exercisedb.dev/media/VLYXo8S.gif,"Step:1 Stand with your feet shoulder-width apart and hold a dumbbell in each hand. | Step:2 Bend your knees slightly and hinge forward at the hips, keeping your back straight. | Step:3 Raise your arms out to the sides, keeping a slight bend in your elbows. | Step:4 Continue lifting your arms until they are parallel to the ground. | Step:5 Pause for a moment at the top, then slowly lower your arms back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,6.0,5.0,0.0
2ORFMoR,Hack Calf Raise,2,sled machine,calves,"hamstrings, glutes",lower legs,3,https://static.exercisedb.dev/media/2ORFMoR.gif,"Step:1 Adjust the sled machine to a comfortable weight. | Step:2 Stand on the sled machine with your toes on the platform and your heels hanging off. | Step:3 Hold onto the handles for stability. | Step:4 Raise your heels as high as possible by pushing through the balls of your feet. | Step:5 Pause for a moment at the top, then slowly lower your heels back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,7.0,8.0,6.0,5.0,3.0,0.0
VBAWRPG,Weighted Front Plank,4,weighted,abs,"shoulders, lower back",waist,3,https://static.exercisedb.dev/media/VBAWRPG.gif,"Step:1 Start by lying face down on the floor. | Step:2 Place your forearms on the ground, with your elbows directly under your shoulders. | Step:3 Extend your legs straight out behind you, with your toes on the ground. | Step:4 Engage your core and lift your body off the ground, balancing on your forearms and toes. | Step:5 Keep your body in a straight line from your head to your heels. | Step:6 Hold this position for the desired amount of time. | Step:7 Lower your body back down to the starting position. | Step:8 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,4.0,6.0,6.0,7.0,6.0,0.0
03lzqwk,Assisted Hanging Knee Raise,1,assisted,abs,hip flexors,waist,2,https://static.exercisedb.dev/media/03lzqwk.gif,"Step:1 Hang from a pull-up bar with your arms fully extended and your palms facing away from you. | Step:2 Engage your core muscles and lift your knees towards your chest, bending at the hips and knees. | Step:3 Pause for a moment at the top of the movement, squeezing your abs. | Step:4 Slowly lower your legs back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,8.0,7.0,5.0,3.0,3.0,0.0
ayAHcEm,Smith Incline Shoulder Raises,2,smith machine,serratus anterior,"deltoids, trapezius",chest,3,https://static.exercisedb.dev/media/ayAHcEm.gif,"Step:1 Adjust the smith machine to an incline position. | Step:2 Stand facing the machine with your feet shoulder-width apart. | Step:3 Grasp the bar with an overhand grip, slightly wider than shoulder-width apart. | Step:4 Keep your back straight and core engaged. | Step:5 Raise the barbell up towards the ceiling, leading with your elbows. | Step:6 Pause for a moment at the top, then slowly lower the barbell back down to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,6.0,8.0,6.0,6.0,4.0,0.0
fBnPpzd,Flexible Assisted Prone Hamstring,2,assisted,hamstrings,"glutes, lower back",upper legs,3,https://static.exercisedb.dev/media/fBnPpzd.gif,"Step:1 Lie face down on a mat or bench with your legs fully extended. | Step:2 (flexible variation) Have a partner or use a resistance band to secure your ankles. | Step:3 Engage your hamstrings and lift your legs towards your glutes, keeping your knees straight. | Step:4 Pause for a moment at the top, then slowly lower your legs back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,7.0,8.0,6.0,5.0,3.0,0.0
8IbNZwc,Rough Band Hip Lift,3,band,glutes,"hamstrings, quadriceps",upper legs,3,https://static.exercisedb.dev/media/8IbNZwc.gif,"Step:1 Lie on your back with your knees bent and feet flat on the ground. | Step:2 Place a resistance band just above your knees. | Step:3 Engage your glutes and core muscles. | Step:4 Press your heels into the ground and lift your hips off the floor, squeezing your glutes at the top. | Step:5 Pause for a moment at the top, then slowly lower your hips back down to the starting position. | Step:6 Repeat for the desired number of repetitions. Focus on rough movement.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,7.5,7.0,7.0,6.0,5.0,0.0
Qj0HRAZ,Fast Style Resistance Band Seated Hip Abduction,3,resistance band,abductors,"glutes, hamstrings",upper legs,3,https://static.exercisedb.dev/media/Qj0HRAZ.gif,"Step:1 Sit on a chair or bench with your back straight and feet flat on the ground. | Step:2 Wrap the resistance band around your thighs, just above your knees. | Step:3 Place your hands on the sides of the chair or bench for support. | Step:4 (fast variation) Engage your abductors (outer thigh muscles) and slowly push your knees apart, against the resistance of the band. | Step:5 Pause for a moment at the end of the movement, then slowly bring your knees back together. | Step:6 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,6.0,5.0,0.0
PKlXuJW,Rough Band Push Sit-Up,3,band,abs,"shoulders, chest",waist,3,https://static.exercisedb.dev/media/PKlXuJW.gif,"Step:1 Attach the band securely to a stable anchor point. | Step:2 Lie flat on your back with your knees bent and feet flat on the ground. | Step:3 Hold the band with both hands and extend your arms straight up towards the ceiling. Focus on rough movement. | Step:4 Engaging your abs, slowly lift your upper body off the ground, curling forward until your torso is at a 45-degree angle. | Step:5 Pause for a moment at the top, then slowly lower your upper body back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,7.5,7.0,7.0,6.0,5.0,0.0
vIICElP,Band Lying Hip Internal Rotation,2,band,glutes,"hamstrings, quadriceps",upper legs,3,https://static.exercisedb.dev/media/vIICElP.gif,"Step:1 Lie on your back with your legs straight and a resistance band looped around your feet. | Step:2 Bend your knees and bring them towards your chest, keeping your feet together. | Step:3 Slowly rotate your knees outwards, away from each other, while keeping your feet together. | Step:4 Pause for a moment at the end of the rotation, then slowly return to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,8.5,8.0,6.0,5.0,3.0,0.0
YIUAtYf,Weighted Russian Twist V. 2,3,weighted,abs,"obliques, lower back",waist,3,https://static.exercisedb.dev/media/YIUAtYf.gif,"Step:1 Sit on the ground with your knees bent and feet flat on the floor. | Step:2 Hold the weight with both hands in front of your chest. | Step:3 Lean back slightly to engage your core muscles. | Step:4 Twist your torso to the right, bringing the weight towards the right side of your body. | Step:5 Pause for a moment, then twist your torso to the left, bringing the weight towards the left side of your body. | Step:6 Continue alternating sides for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,6.0,5.0,0.0
PAgTVaK,Assisted Chest Dip (Kneeling),2,leverage machine,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/PAgTVaK.gif,"Step:1 Adjust the machine to your desired height and secure your knees on the pad. | Step:2 Grasp the handles with your palms facing down and your arms fully extended. | Step:3 Lower your body by bending your elbows until your upper arms are parallel to the floor. | Step:4 Pause for a moment, then push yourself back up to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,7.0,8.0,6.0,5.0,3.0,0.0
9vz4JlC,Weighted Lunge With Swing Twisted,2,weighted,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/9vz4JlC.gif,"Step:1 Stand with your feet shoulder-width apart, holding a weight in each hand. | Step:2 Take a step forward with your right foot, lowering your body into a lunge position. | Step:3 As you lunge forward, swing the weights forward and upward, keeping your arms straight. | Step:4 Push off with your right foot and return to the starting position, swinging the weights back down. | Step:5 (twisted variation) Repeat with your left foot and continue alternating legs for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,7.0,8.0,6.0,5.0,3.0,0.0
H6ETwO9,Band V-Up,2,band,abs,hip flexors,waist,2,https://static.exercisedb.dev/media/H6ETwO9.gif,"Step:1 Lie flat on your back with your legs straight and your arms extended overhead, holding the band. | Step:2 Engaging your abs, lift your legs and upper body off the ground simultaneously, reaching your hands towards your toes. | Step:3 Pause for a moment at the top, then slowly lower your legs and upper body back down to the starting position. | Step:4 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,8.5,8.0,6.0,5.0,3.0,0.0
mKwcrHn,Lever Gripper Hands,2,leverage machine,forearms,"biceps, triceps",lower arms,3,https://static.exercisedb.dev/media/mKwcrHn.gif,"Step:1 Adjust the seat height and grip the handles of the leverage machine. | Step:2 Keep your back straight and your feet flat on the ground. | Step:3 Exhale and squeeze the handles, contracting your forearms. | Step:4 Hold the contraction for a second, then slowly release and return to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,7.0,8.0,6.0,5.0,3.0,0.0
E4R8Hz1,Band Hip Lift,3,band,glutes,"hamstrings, quadriceps",upper legs,3,https://static.exercisedb.dev/media/E4R8Hz1.gif,"Step:1 Lie on your back with your knees bent and feet flat on the ground. | Step:2 Place a resistance band just above your knees. | Step:3 Engage your glutes and core muscles. | Step:4 Press your heels into the ground and lift your hips off the floor, squeezing your glutes at the top. | Step:5 Pause for a moment at the top, then slowly lower your hips back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,7.5,7.0,7.0,6.0,5.0,0.0
r7cT9YD,Assisted Motion Russian Twist,3,medicine ball,abs,"obliques, lower back",waist,3,https://static.exercisedb.dev/media/r7cT9YD.gif,"Step:1 Sit on the ground with your knees bent and feet flat on the floor. | Step:2 Hold the medicine ball with both hands in front of your chest. | Step:3 Lean back slightly, engaging your abs and keeping your back straight. | Step:4 Slowly twist your torso to the right, bringing the medicine ball towards the right side of your body. | Step:5 Pause for a moment, then twist your torso to the left, bringing the medicine ball towards the left side of your body. | Step:6 Continue alternating sides for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,6.0,5.0,0.0
9gbyYKk,Band Seated Hip Internal Rotation,3,band,glutes,"hamstrings, quadriceps",upper legs,3,https://static.exercisedb.dev/media/9gbyYKk.gif,"Step:1 Sit on a chair or bench with your back straight and feet flat on the ground. | Step:2 Place a resistance band around your thighs, just above your knees. | Step:3 Keep your knees bent at a 90-degree angle and your feet shoulder-width apart. | Step:4 Engage your glutes and slowly rotate your knees outward, pushing against the resistance of the band. | Step:5 Pause for a moment at the end of the movement, then slowly return to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,7.5,7.0,7.0,6.0,5.0,0.0
VedGSby,Assisted Prone Hamstring,2,assisted,hamstrings,"glutes, lower back",upper legs,3,https://static.exercisedb.dev/media/VedGSby.gif,"Step:1 Lie face down on a mat or bench with your legs fully extended. | Step:2 Have a partner or use a resistance band to secure your ankles. | Step:3 Engage your hamstrings and lift your legs towards your glutes, keeping your knees straight. | Step:4 Pause for a moment at the top, then slowly lower your legs back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,7.0,8.0,6.0,5.0,3.0,0.0
JsOV1SU,Weighted Muscle Up,3,weighted,lats,"biceps, triceps, shoulders, chest",back,5,https://static.exercisedb.dev/media/JsOV1SU.gif,"Step:1 Start by hanging from a pull-up bar with your palms facing away from you and your hands slightly wider than shoulder-width apart. | Step:2 Engage your core and pull your body up towards the bar, leading with your chest. | Step:3 As you reach the top of the movement, transition your grip so that your palms are facing towards you. | Step:4 Continue pulling yourself up until your chest reaches the bar, then pause for a moment. | Step:5 Slowly lower yourself back down to the starting position, maintaining control throughout the movement. | Step:6 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,6.0,5.0,0.0
Y4QlY8z,Smith Toe Raise,3,smith machine,calves,"ankles, shins",lower legs,3,https://static.exercisedb.dev/media/Y4QlY8z.gif,"Step:1 Adjust the smith machine bar to a height that allows you to comfortably stand with your feet flat on the ground. | Step:2 Position yourself under the bar with your shoulders directly below it and your feet shoulder-width apart. | Step:3 Place the balls of your feet on a raised platform or weight plates, with your heels hanging off the edge. | Step:4 Grasp the bar with an overhand grip, slightly wider than shoulder-width apart. | Step:5 Engage your core and keep your back straight throughout the exercise. | Step:6 Slowly raise your heels as high as possible, lifting your body weight onto the balls of your feet. | Step:7 Pause for a moment at the top, then slowly lower your heels back down to the starting position. | Step:8 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,5.0,7.0,7.0,7.0,6.0,0.0
8K7m2SS,Medicine Ball Close Grip Push Up,2,medicine ball,triceps,"chest, shoulders",upper arms,3,https://static.exercisedb.dev/media/8K7m2SS.gif,"Step:1 Start in a high plank position with your hands on the medicine ball, shoulder-width apart. | Step:2 Lower your body towards the ground by bending your elbows, keeping them close to your sides. | Step:3 Push back up to the starting position, fully extending your arms. | Step:4 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,7.0,8.0,6.0,5.0,3.0,0.0
Lsqrgh4,Smith Reverse Calf Raises,2,smith machine,calves,hamstrings,lower legs,2,https://static.exercisedb.dev/media/Lsqrgh4.gif,"Step:1 Adjust the smith machine bar to a height just below your shoulders. | Step:2 Stand facing the bar with your feet hip-width apart and toes pointing forward. | Step:3 Place the balls of your feet on the edge of a step or platform, with your heels hanging off. | Step:4 Hold onto the bar for support. | Step:5 Raise your heels as high as possible, lifting your body up onto your toes. | Step:6 Pause for a moment at the top, then slowly lower your heels back down to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,6.0,8.0,6.0,6.0,4.0,0.0
aDoFKrE,Medicine Ball Chest Pass,2,medicine ball,pectorals,"shoulders, triceps",chest,3,https://static.exercisedb.dev/media/aDoFKrE.gif,"Step:1 Stand with your feet shoulder-width apart, holding the medicine ball at chest level. | Step:2 Extend your arms forward, pushing the medicine ball away from your chest with force. | Step:3 As you release the ball, follow through with your arms and torso, transferring your weight from your back foot to your front foot. | Step:4 Catch the ball as it rebounds off the wall or partner, and immediately repeat the movement. | Step:5 Continue for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,7.0,8.0,6.0,5.0,3.0,0.0
yaAxcQr,Rope Climb,4,rope,upper back,"forearms, biceps, shoulders",back,4,https://static.exercisedb.dev/media/yaAxcQr.gif,"Step:1 Stand facing the rope with your feet shoulder-width apart. | Step:2 Grab the rope with both hands, palms facing towards you. | Step:3 Bend your knees slightly and engage your core. | Step:4 Begin pulling yourself up the rope by alternating hand-over-hand movements. | Step:5 Use your legs to assist in the upward movement. | Step:6 Continue climbing until you reach the desired height or the top of the rope. | Step:7 To descend, reverse the hand-over-hand movement while controlling your descent. | Step:8 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,4.0,6.0,6.0,7.0,6.0,0.0
7OeHptV,Assisted Standing Chin-Up,3,leverage machine,lats,"biceps, forearms",back,3,https://static.exercisedb.dev/media/7OeHptV.gif,"Step:1 Adjust the machine to your desired assistance level. | Step:2 Stand on the foot platform and grip the handles with an overhand grip, slightly wider than shoulder-width apart. | Step:3 Keep your chest up and shoulders back, engage your core, and slightly bend your knees. | Step:4 Pull your body up by flexing your elbows and driving your elbows down towards your sides. | Step:5 Continue pulling until your chin is above the bar. | Step:6 Pause for a moment at the top, then slowly lower your body back down to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,6.0,5.0,0.0
S1JXDAG,Band Seated Twist,3,band,abs,obliques,waist,2,https://static.exercisedb.dev/media/S1JXDAG.gif,"Step:1 Sit on the ground with your legs extended in front of you and your back straight. | Step:2 Wrap the band around your waist and hold the ends with both hands. | Step:3 Engage your abs and slowly twist your torso to one side, keeping your back straight and your feet on the ground. | Step:4 Pause for a moment at the end of the twist, then slowly return to the starting position. | Step:5 Repeat the twist to the other side. | Step:6 Continue alternating sides for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,7.5,7.0,7.0,6.0,5.0,0.0
zFzbBfL,Band Push Sit-Up,3,band,abs,"shoulders, chest",waist,3,https://static.exercisedb.dev/media/zFzbBfL.gif,"Step:1 Attach the band securely to a stable anchor point. | Step:2 Lie flat on your back with your knees bent and feet flat on the ground. | Step:3 Hold the band with both hands and extend your arms straight up towards the ceiling. | Step:4 Engaging your abs, slowly lift your upper body off the ground, curling forward until your torso is at a 45-degree angle. | Step:5 Pause for a moment at the top, then slowly lower your upper body back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,7.5,7.0,7.0,6.0,5.0,0.0
MU9HnE7,Weighted Bench Dip,2,weighted,triceps,"chest, shoulders",upper arms,3,https://static.exercisedb.dev/media/MU9HnE7.gif,"Step:1 Sit on a bench with your hands gripping the edge, fingers pointing forward. | Step:2 Slide your butt off the bench, supporting your weight with your hands. | Step:3 Lower your body by bending your elbows until your upper arms are parallel to the floor. | Step:4 Push yourself back up to the starting position by straightening your arms. | Step:5 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,7.0,8.0,6.0,5.0,3.0,0.0
CqhoytW,Smith Hip Raise,2,smith machine,abs,"glutes, hamstrings",waist,3,https://static.exercisedb.dev/media/CqhoytW.gif,"Step:1 Position yourself on the smith machine with your back against the pad and your feet shoulder-width apart. | Step:2 Place your hands on the barbell, slightly wider than shoulder-width apart. | Step:3 Engage your core and glutes, then push through your heels to raise your hips off the ground. | Step:4 Continue lifting until your body forms a straight line from your knees to your shoulders. | Step:5 Hold for a moment at the top, then slowly lower your hips back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,6.0,8.0,6.0,6.0,4.0,0.0
myfUsKf,Lever Seated Reverse Fly,2,leverage machine,delts,"trapezius, rhomboids",shoulders,3,https://static.exercisedb.dev/media/myfUsKf.gif,"Step:1 Adjust the seat height and position yourself on the machine with your chest against the pad and your feet flat on the floor. | Step:2 Grasp the handles with an overhand grip and keep your arms slightly bent. | Step:3 Exhale and squeeze your shoulder blades together as you pull the handles back and outward, away from your body. | Step:4 Pause for a moment at the peak contraction, then inhale and slowly return to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,7.0,8.0,6.0,5.0,3.0,0.0
XSCHmiI,Cycle Cross Trainer,2,leverage machine,cardiovascular system,"quadriceps, hamstrings, glutes",cardio,4,https://static.exercisedb.dev/media/XSCHmiI.gif,Step:1 Adjust the seat height and position yourself on the cycle cross trainer. | Step:2 Place your feet on the pedals and grip the handlebars. | Step:3 Start pedaling in a smooth and controlled motion. | Step:4 Maintain a steady pace and increase the resistance if desired. | Step:5 Continue pedaling for the desired duration of your cardio workout.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,7.0,8.0,6.0,5.0,3.0,0.0
0xDpB4L,Resistance Band Seated Hip Abduction,3,resistance band,abductors,"glutes, hamstrings",upper legs,3,https://static.exercisedb.dev/media/0xDpB4L.gif,"Step:1 Sit on a chair or bench with your back straight and feet flat on the ground. | Step:2 Wrap the resistance band around your thighs, just above your knees. | Step:3 Place your hands on the sides of the chair or bench for support. | Step:4 Engage your abductors (outer thigh muscles) and slowly push your knees apart, against the resistance of the band. | Step:5 Pause for a moment at the end of the movement, then slowly bring your knees back together. | Step:6 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,6.0,5.0,0.0
C9LuR4A,Lever Donkey Calf Raise,2,leverage machine,calves,"hamstrings, glutes",lower legs,3,https://static.exercisedb.dev/media/C9LuR4A.gif,"Step:1 Adjust the leverage machine to the appropriate height for your body. | Step:2 Position yourself facing the machine, with your toes on the foot platform and your heels hanging off the edge. | Step:3 Place your hands on the handles or the support bars for stability. | Step:4 Engage your calves and lift your heels as high as possible, using the balls of your feet. | Step:5 Pause for a moment at the top, then slowly lower your heels back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,7.0,8.0,6.0,5.0,3.0,0.0
XDOiFns,Sled Forward Angled Calf Raise,1,sled machine,calves,"hamstrings, glutes",lower legs,3,https://static.exercisedb.dev/media/XDOiFns.gif,"Step:1 Adjust the sled machine to a comfortable weight and position yourself on the machine with your toes on the platform and your heels hanging off. | Step:2 Place your hands on the handles or the sides of the machine for support. | Step:3 Engage your calves and slowly raise your heels as high as possible, pushing against the resistance of the sled. | Step:4 Pause for a moment at the top of the movement, then slowly lower your heels back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,8.0,7.0,5.0,3.0,3.0,0.0
oHsrypV,Lever Seated Hip Adduction,2,leverage machine,adductors,"hamstrings, glutes",upper legs,3,https://static.exercisedb.dev/media/oHsrypV.gif,"Step:1 Adjust the seat height and position yourself on the machine with your back against the backrest. | Step:2 Place your feet on the footrests and grasp the handles for stability. | Step:3 Engage your adductor muscles and slowly bring your legs together, squeezing your inner thighs. | Step:4 Pause for a moment at the peak contraction, then slowly return to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,7.0,8.0,6.0,5.0,3.0,0.0
D5yqP2p,Lever Overhand Triceps Dip,3,leverage machine,triceps,"chest, shoulders",upper arms,3,https://static.exercisedb.dev/media/D5yqP2p.gif,"Step:1 Adjust the machine to the appropriate height and secure your body in position. | Step:2 Grasp the handles with an overhand grip and position your body so that your arms are fully extended. | Step:3 Lower your body by bending your elbows, keeping your upper arms close to your sides. | Step:4 Continue lowering until your upper arms are parallel to the floor. | Step:5 Pause for a moment, then push yourself back up to the starting position by extending your elbows. | Step:6 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,6.0,5.0,0.0
