exercise_id,name,complexity_level,primary_equipment,target_muscles,secondary_muscles,body_parts,total_muscle_groups,gif_url,instructions,cardiovascular_endurance_score,muscular_strength_score,muscular_hypertrophy_score,power_development_score,functional_movement_score,calorie_expenditure_score,flexibility_mobility_score,balance_coordination_score,metabolic_conditioning_score,progressive_overload_score,primary_training_category,maintain_weight_compatibility,lose_weight_compatibility,gain_weight_compatibility,build_muscle_compatibility,improve_fitness_compatibility,sedentary_suitability,lightly_active_suitability,moderately_active_suitability,very_active_suitability,extremely_active_suitability,overall_quality_score
jK2hZ6n,Dumbbell One Arm Seated Hammer Curl,2,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/jK2hZ6n.gif,"Step:1 Sit on a bench with your back straight and feet flat on the ground. | Step:2 Hold a dumbbell in one hand with a neutral grip (palms facing each other). | Step:3 Rest your elbow on the inside of your thigh, just above the knee. | Step:4 Keeping your upper arm stationary, exhale and curl the dumbbell up towards your shoulder. | Step:5 Pause for a moment at the top, squeezing your biceps. | Step:6 Inhale and slowly lower the dumbbell back to the starting position. | Step:7 Repeat for the desired number of repetitions, then switch arms.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
q6y3OhV,Lever Bicep Curl,2,leverage machine,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/q6y3OhV.gif,"Step:1 Adjust the seat height and position yourself on the machine with your back against the pad. | Step:2 Grasp the handles with an underhand grip, palms facing up, and keep your elbows close to your sides. | Step:3 Exhale and curl the handles upward, contracting your biceps. | Step:4 Pause for a moment at the top of the movement, squeezing your biceps. | Step:5 Inhale and slowly lower the handles back to the starting position, fully extending your arms. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,8.0,6.0,5.0,3.0,2.9
mpKZGWz,Dumbbell Lying Triceps Extension,1,dumbbell,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/mpKZGWz.gif,"Step:1 Lie flat on a bench with a dumbbell in each hand, palms facing each other. | Step:2 Extend your arms straight up over your chest, keeping your elbows close to your body. | Step:3 Lower the dumbbells down towards your forehead, bending your elbows. | Step:4 Pause for a moment, then extend your arms back up to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
niXESDw,Dumbbell Biceps Curl Squat,1,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/niXESDw.gif,"Step:1 Stand with your feet shoulder-width apart, holding a dumbbell in each hand with your palms facing forward. | Step:2 Keeping your back straight and your elbows close to your sides, exhale and curl the dumbbells up towards your shoulders. | Step:3 Pause for a moment at the top, squeezing your biceps. | Step:4 Inhale and slowly lower the dumbbells back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
aee2Fcj,Barbell Biceps Curl (With Arm Blaster),2,barbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/aee2Fcj.gif,"Step:1 Stand up straight with your feet shoulder-width apart and hold a barbell with an underhand grip, palms facing up. | Step:2 Place your upper arms against the arm blaster, keeping your elbows close to your torso. | Step:3 Keeping your upper arms stationary, exhale and curl the weights while contracting your biceps. | Step:4 Continue to raise the barbell until your biceps are fully contracted and the bar is at shoulder level. | Step:5 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:6 Inhale and slowly begin to lower the barbell back to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,6.0,8.0,6.0,6.0,4.0,2.9
iZop9xO,Barbell Lying Triceps Extension,1,barbell,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/iZop9xO.gif,"Step:1 Lie flat on a bench with your feet flat on the ground and your head at the end of the bench. | Step:2 Hold the barbell with an overhand grip, hands shoulder-width apart, and extend your arms straight up over your chest. | Step:3 Keeping your upper arms stationary, slowly lower the barbell towards your forehead by bending your elbows. | Step:4 Pause for a moment at the bottom, then extend your arms back up to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,7.0,5.0,4.0,4.0,2.9
VQ3sNCn,Dumbbell Seated One Arm Kickback,2,dumbbell,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/VQ3sNCn.gif,"Step:1 Sit on a bench with your feet flat on the ground and hold a dumbbell in one hand. | Step:2 Bend your torso forward at the waist, keeping your back straight and parallel to the ground. | Step:3 Extend your arm straight back, keeping your elbow close to your body. | Step:4 Pause for a moment at the top, then slowly lower the dumbbell back to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch arms.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
6CKUx7o,Ez Bar Lying Close Grip Triceps Extension Behind Head,1,ez barbell,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/6CKUx7o.gif,"Step:1 Lie flat on a bench with your feet flat on the ground and your head at the end of the bench. | Step:2 Hold the ez barbell with a close grip, palms facing up, and extend your arms straight up over your chest. | Step:3 Keeping your upper arms stationary, slowly lower the barbell behind your head by bending your elbows. | Step:4 Pause for a moment, then extend your arms back up to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.0,7.0,5.0,3.0,3.0,2.9
bpJL2Qs,Dumbbell Pronate-Grip Triceps Extension,1,dumbbell,triceps,forearms,upper arms,2,https://static.exercisedb.dev/media/bpJL2Qs.gif,"Step:1 Sit on a bench or chair with your back straight and feet flat on the ground. | Step:2 Hold a dumbbell with both hands, palms facing down, and extend your arms straight up overhead. | Step:3 Keeping your upper arms close to your head and elbows pointing forward, slowly lower the dumbbell behind your head by bending your elbows. | Step:4 Pause for a moment, then extend your arms back up to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
FkBIE6a,Dumbbell Lying Femoral,2,dumbbell,hamstrings,glutes,upper legs,2,https://static.exercisedb.dev/media/FkBIE6a.gif,"Step:1 Lie flat on your back with your legs extended and a dumbbell resting on your lower abdomen. | Step:2 Bend your knees and bring the dumbbell towards your glutes, keeping your feet flat on the ground. | Step:3 Pause for a moment at the top, then slowly lower the dumbbell back to the starting position. | Step:4 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
DsgkuIt,Dumbbell Lateral Raise,1,dumbbell,delts,traps,shoulders,2,https://static.exercisedb.dev/media/DsgkuIt.gif,"Step:1 Stand with your feet shoulder-width apart and hold a dumbbell in each hand, palms facing your body. | Step:2 Keep your back straight and engage your core. | Step:3 Raise your arms out to the sides until they are parallel to the floor, keeping a slight bend in your elbows. | Step:4 Pause for a moment at the top, then slowly lower your arms back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
LIGZSTA,Dumbbell One Arm Prone Hammer Curl,1,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/LIGZSTA.gif,"Step:1 Lie face down on a flat bench with a dumbbell in one hand, palm facing your body and arm fully extended. | Step:2 Keep your upper arm stationary and curl the dumbbell towards your shoulder, contracting your biceps. | Step:3 Pause for a moment at the top, then slowly lower the dumbbell back to the starting position. | Step:4 Repeat for the desired number of repetitions, then switch arms.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
2kattbR,Ez Barbell Spider Curl,2,ez barbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/2kattbR.gif,"Step:1 Stand with your feet shoulder-width apart and hold the ez barbell with an underhand grip, palms facing up. | Step:2 Rest your upper arms on a preacher bench or stability ball, allowing your elbows to hang down. | Step:3 Keeping your upper arms stationary, exhale and curl the barbell up towards your shoulders. | Step:4 Pause for a moment at the top, squeezing your biceps. | Step:5 Inhale and slowly lower the barbell back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,8.0,6.0,5.0,3.0,2.9
Qyk5J3p,Dumbbell Cross Body Hammer Curl,2,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/Qyk5J3p.gif,"Step:1 Stand up straight with a dumbbell in each hand, palms facing your body. | Step:2 Keep your elbows close to your torso and your upper arms stationary. | Step:3 Exhale and curl the weights while contracting your biceps, bringing the dumbbells across your body towards your opposite shoulder. | Step:4 Continue to raise the dumbbells until your biceps are fully contracted and the dumbbells are at shoulder level. | Step:5 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:6 Inhale and slowly begin to lower the dumbbells back to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
gvsWLQw,Dumbbell Concentration Curl,2,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/gvsWLQw.gif,"Step:1 Sit on a bench with your legs spread apart and a dumbbell in one hand, resting your elbow on the inside of your thigh. | Step:2 Fully extend your arm and hold the dumbbell with an underhand grip. | Step:3 Keeping your upper arm stationary, exhale and curl the weight up towards your shoulder while contracting your biceps. | Step:4 Continue to raise the dumbbell until your biceps are fully contracted and the dumbbell is at shoulder level. | Step:5 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:6 Inhale and slowly lower the dumbbell back to the starting position. | Step:7 Repeat for the desired number of repetitions, then switch arms.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
3XFdb1Z,Cable Squatting Curl,3,cable,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/3XFdb1Z.gif,"Step:1 Attach a cable handle to the lowest setting on a cable machine. | Step:2 Stand facing the machine with your feet shoulder-width apart. | Step:3 Hold the cable handle with an underhand grip, palms facing up, and arms fully extended. | Step:4 Lower your body into a squat position, keeping your back straight and knees behind your toes. | Step:5 As you squat down, curl the cable handle towards your shoulders, keeping your elbows close to your sides. | Step:6 Pause for a moment at the top of the curl, squeezing your biceps. | Step:7 Slowly lower the cable handle back to the starting position, fully extending your arms. | Step:8 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,5.0,7.0,7.0,7.0,6.0,2.9
1V1gj1u,Barbell Seated Close-Grip Concentration Curl,1,barbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/1V1gj1u.gif,"Step:1 Sit on a bench with your feet flat on the floor and hold a barbell with an underhand grip, hands shoulder-width apart. | Step:2 Rest your upper arms against your inner thighs, just above your knees, and let the barbell hang down in front of you. | Step:3 Keeping your upper arms stationary, exhale and curl the barbell up towards your shoulders, contracting your biceps. | Step:4 Hold the contracted position for a brief pause, then inhale and slowly lower the barbell back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,7.0,5.0,4.0,4.0,2.9
4hATdoB,Cable Rope One Arm Hammer Preacher Curl,3,cable,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/4hATdoB.gif,"Step:1 Attach a rope handle to a low pulley cable machine. | Step:2 Stand facing the machine with your feet shoulder-width apart. | Step:3 Grasp the rope handle with an underhand grip, palms facing up. | Step:4 Position your upper arm against the preacher bench pad, keeping your elbow slightly bent. | Step:5 Keep your back straight and your core engaged throughout the exercise. | Step:6 Slowly curl the rope handle towards your shoulder, keeping your upper arm stationary. | Step:7 Squeeze your biceps at the top of the movement, then slowly lower the rope handle back to the starting position. | Step:8 Repeat for the desired number of repetitions, then switch arms.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,5.0,7.0,7.0,7.0,6.0,2.9
61GrD55,Cable Lying Close-Grip Curl,3,cable,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/61GrD55.gif,"Step:1 Attach a straight bar to a low pulley cable machine. | Step:2 Lie face up on a flat bench with your feet flat on the ground. | Step:3 Grasp the bar with an underhand grip, hands shoulder-width apart. | Step:4 Extend your arms fully, keeping your elbows close to your sides. | Step:5 Keeping your upper arms stationary, curl the bar towards your chest by contracting your biceps. | Step:6 Pause for a moment at the top, squeezing your biceps. | Step:7 Slowly lower the bar back to the starting position, fully extending your arms. | Step:8 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,5.0,7.0,7.0,7.0,6.0,2.9
WLvTAv5,Barbell Prone Incline Curl,3,barbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/WLvTAv5.gif,"Step:1 Set up an incline bench at a 45-degree angle. | Step:2 Lie face down on the bench with your chest and stomach resting against it. | Step:3 Hold a barbell with an underhand grip, shoulder-width apart. | Step:4 Extend your arms fully, allowing the barbell to hang down towards the floor. | Step:5 Keeping your upper arms stationary, exhale and curl the weights while contracting your biceps. | Step:6 Continue to raise the barbell until your biceps are fully contracted and the bar is at shoulder level. | Step:7 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:8 Inhale and slowly begin to lower the barbell back to the starting position. | Step:9 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,5.0,7.0,7.0,7.0,6.0,2.9
OPqShYN,Lever Hip Extension V. 2,1,leverage machine,glutes,hamstrings,upper legs,2,https://static.exercisedb.dev/media/OPqShYN.gif,"Step:1 Adjust the machine to fit your body and sit on it with your back against the backrest. | Step:2 Place your feet on the footrests and grip the handles for stability. | Step:3 Engage your glutes and hamstrings, then push against the footrests to extend your hips and raise your legs backward. | Step:4 Pause for a moment at the top, then slowly lower your legs back to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.0,7.0,5.0,3.0,3.0,2.9
s5PdDyY,Dumbbell Tate Press,2,dumbbell,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/s5PdDyY.gif,"Step:1 Sit on a flat bench with a dumbbell in each hand, palms facing each other. | Step:2 Raise the dumbbells to shoulder height, then rotate your wrists so that your palms are facing away from you. | Step:3 Press the dumbbells up until your arms are fully extended, then lower them back down to shoulder height. | Step:4 Rotate your wrists back to the starting position and repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
YTur5nR,Cable One Arm Curl,1,cable,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/YTur5nR.gif,"Step:1 Stand facing the cable machine with your feet shoulder-width apart. | Step:2 Grasp the cable handle with an underhand grip, palm facing up. | Step:3 Keep your elbow close to your side and slowly curl your forearm up towards your shoulder. | Step:4 Pause for a moment at the top, then slowly lower your forearm back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,7.0,5.0,4.0,4.0,2.9
jivWf8n,Dumbbell Preacher Curl,2,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/jivWf8n.gif,"Step:1 Sit on a preacher curl bench with your upper arms resting on the pad and your chest against it. | Step:2 Hold a dumbbell in each hand with your palms facing up and your arms fully extended. | Step:3 Keeping your upper arms stationary, exhale and curl the weights while contracting your biceps. | Step:4 Continue to raise the dumbbells until your biceps are fully contracted and the dumbbells are at shoulder level. | Step:5 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:6 Inhale and slowly begin to lower the dumbbells back to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
dZl9Q27,Barbell Standing Overhead Triceps Extension,1,barbell,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/dZl9Q27.gif,"Step:1 Stand with your feet shoulder-width apart and hold a barbell with an overhand grip. | Step:2 Raise the barbell overhead, fully extending your arms. | Step:3 Keeping your upper arms close to your head, slowly lower the barbell behind your head by bending your elbows. | Step:4 Pause for a moment, then raise the barbell back to the starting position by extending your arms. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,7.0,5.0,4.0,4.0,2.9
cWemPG8,Dumbbell Prone Incline Hammer Curl,3,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/cWemPG8.gif,"Step:1 Adjust the bench to a 45-degree incline. | Step:2 Lie face down on the bench with a dumbbell in each hand, palms facing each other. | Step:3 Allow your arms to hang straight down towards the floor, keeping your elbows slightly bent. | Step:4 Keeping your upper arms stationary, exhale and curl the weights while contracting your biceps. | Step:5 Continue to raise the dumbbells until your biceps are fully contracted and the dumbbells are at shoulder level. | Step:6 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:7 Inhale and slowly begin to lower the dumbbells back to the starting position. | Step:8 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.5,7.0,7.0,6.0,5.0,2.9
ZujAdR9,Cable Rope Incline Tricep Extension,2,cable,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/ZujAdR9.gif,"Step:1 Attach a rope to a high pulley and adjust the incline bench to a comfortable angle. | Step:2 Stand facing away from the pulley with your feet shoulder-width apart. | Step:3 Grasp the rope with an overhand grip and extend your arms straight overhead. | Step:4 Keep your elbows close to your head and your upper arms stationary throughout the exercise. | Step:5 Lower the rope behind your head by bending your elbows until your forearms touch your biceps. | Step:6 Pause for a moment, then extend your arms back to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,6.0,8.0,6.0,6.0,4.0,2.9
vsMcDi9,Barbell Standing Concentration Curl,2,barbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/vsMcDi9.gif,"Step:1 Stand with your feet shoulder-width apart and hold a barbell in one hand, palm facing up. | Step:2 Rest your opposite hand on your thigh for support. | Step:3 Keeping your upper arm stationary, exhale and curl the weight up towards your shoulder. | Step:4 Pause for a moment at the top, squeezing your biceps. | Step:5 Inhale and slowly lower the weight back down to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch arms.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,6.0,8.0,6.0,6.0,4.0,2.9
IwX5NqK,Cable Reverse Preacher Curl,2,cable,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/IwX5NqK.gif,"Step:1 Adjust the cable machine so that the preacher curl pad is at chest height. | Step:2 Sit on the preacher curl bench and place your upper arms on the pad, with your palms facing down and your elbows fully extended. | Step:3 Grab the cable handles with an underhand grip, shoulder-width apart. | Step:4 Keeping your upper arms stationary, exhale and curl the handles towards your shoulders, contracting your biceps. | Step:5 Pause for a moment at the top of the movement, squeezing your biceps. | Step:6 Inhale and slowly lower the handles back to the starting position, fully extending your elbows. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,6.0,8.0,6.0,6.0,4.0,2.9
o8aOcrz,Smith Machine Incline Tricep Extension,2,smith machine,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/o8aOcrz.gif,"Step:1 Adjust the seat of the smith machine so that the bar is at shoulder height. | Step:2 Sit on the bench with your back against the pad and your feet flat on the ground. | Step:3 Grasp the bar with an overhand grip, slightly wider than shoulder-width apart. | Step:4 Extend your arms fully, lifting the bar off the rack and holding it directly above your chest. | Step:5 Lower the bar slowly towards your forehead, keeping your elbows close to your head. | Step:6 Pause for a moment at the bottom, then push the bar back up to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,6.0,8.0,6.0,6.0,4.0,2.9
o1ntciW,Olympic Barbell Hammer Curl,2,olympic barbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/o1ntciW.gif,"Step:1 Stand up straight with your feet shoulder-width apart and hold an Olympic barbell with an overhand grip. | Step:2 Let the barbell hang at arm's length in front of your thighs, with your palms facing your body. | Step:3 Keeping your upper arms stationary, exhale and curl the weights while contracting your biceps. | Step:4 Continue to raise the barbell until your biceps are fully contracted and the barbell is at shoulder level. | Step:5 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:6 Inhale and slowly begin to lower the barbell back to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,8.0,6.0,5.0,3.0,2.9
IGtBdNT,Dumbbell Seated Hammer Curl,2,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/IGtBdNT.gif,"Step:1 Sit on a bench with a dumbbell in each hand, palms facing your torso and arms extended straight down. | Step:2 Keeping your upper arms stationary, exhale and curl the weights while contracting your biceps. | Step:3 Continue to raise the dumbbells until your biceps are fully contracted and the dumbbells are at shoulder level. | Step:4 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:5 Inhale and slowly begin to lower the dumbbells back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
KUaZst7,Dumbbell Lying Supine Curl,2,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/KUaZst7.gif,"Step:1 Lie flat on a bench with a dumbbell in each hand, palms facing up and arms fully extended. | Step:2 Keeping your upper arms stationary, exhale and curl the weights while contracting your biceps. | Step:3 Continue to raise the dumbbells until your biceps are fully contracted and the dumbbells are at shoulder level. | Step:4 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:5 Inhale and slowly begin to lower the dumbbells back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
fy7Tgy4,Dumbbell Alternate Hammer Preacher Curl,2,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/fy7Tgy4.gif,"Step:1 Sit on a preacher bench with a dumbbell in each hand, palms facing your torso and arms fully extended. | Step:2 Keep your upper arms stationary and exhale as you curl the weights while contracting your biceps. | Step:3 Continue to raise the dumbbells until your biceps are fully contracted and the dumbbells are at shoulder level. | Step:4 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:5 Inhale and slowly begin to lower the dumbbells back to the starting position. | Step:6 Repeat for the recommended amount of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
hq2hyDH,Dumbbell Standing Preacher Curl,2,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/hq2hyDH.gif,"Step:1 Stand upright with your feet shoulder-width apart and hold a dumbbell in each hand, palms facing forward. | Step:2 Rest the back of your upper arms against the preacher bench or an incline bench, with your elbows slightly bent. | Step:3 Keeping your upper arms stationary, exhale and curl the weights while contracting your biceps. | Step:4 Continue to raise the dumbbells until your biceps are fully contracted and the dumbbells are at shoulder level. | Step:5 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:6 Inhale and slowly begin to lower the dumbbells back to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
vBNyir7,Ez Barbell Reverse Grip Preacher Curl,2,ez barbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/vBNyir7.gif,"Step:1 Sit on a preacher bench with your chest against the pad and your feet flat on the floor. | Step:2 Grasp the ez barbell with an underhand grip, hands shoulder-width apart. | Step:3 Rest your upper arms on the pad, allowing your forearms to hang down. | Step:4 Keeping your upper arms stationary, exhale and curl the barbell up towards your shoulders. | Step:5 Pause for a moment at the top, then inhale and slowly lower the barbell back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,8.0,6.0,5.0,3.0,2.9
CQHoDm0,Ez Barbell Decline Triceps Extension,2,ez barbell,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/CQHoDm0.gif,"Step:1 Lie on a decline bench with your head lower than your feet and your feet secured. | Step:2 Hold the ez barbell with an overhand grip, hands shoulder-width apart. | Step:3 Extend your arms fully, keeping your elbows close to your head. | Step:4 Lower the barbell slowly towards your forehead, bending your elbows. | Step:5 Pause for a moment, then extend your arms back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,8.0,6.0,5.0,3.0,2.9
